FICHE;SECT1;SECT2;ECH;NUMPERS;O1A1;O1A2;O1A3;O1A4;O1A5;O1A6;O1A7;O2 ;O3A1;O3A2;O3A3;O3A4;O3A5;O3A6;O3A7;O3A8;O3A9;O4 ;O5A1;O5A2;O5A3;O5A4;O5A5;O5A6;O5A7;O6A1;O6A2;O6A3;O7A1;O7A2;O7A3;O8A1;O8A2;O8A3;L20 ;L21;L22;L23;L24 ;L25 ;L26 ;L27 ;L28;L29;L17A1 ;L18A1 ;L18B1 ;L19A1 ;L19B1 ;L17A2 ;L18A2 ;L18B2 ;L19A2 ;L19B2 ;L17A3 ;L18A3 ;L18B3 ;L19A3 ;L19B3 ;L17A4 ;L18A4 ;L18B4 ;L19A4 ;L19B4 ;L17A5 ;L18A5 ;L18B5 ;L19A5 ;L19B5 ;L17A6 ;L18A6 ;L18B6 ;L19A6 ;L19B6 ;L17A7 ;L18A7 ;L18B7 ;L19A7 ;L19B7 ;L17A8 ;L18A8 ;L18B8 ;L19A8 ;L19B8 ;L17A9 ;L18A9 ;L18B9 ;L19A9 ;L19B9 ;L30A1 ;L30A2 ;Coef
5;35;3;133;1;1;2;1;2;1;1;1;7;1;1;1;1;2;2;1;1;1;4;2;1;2;2;2;1;2;30;32;30;30;32;30;13;2;4;1;1198;;1564;1;1;4;4;800999;5;2;;;;;2;;;;;1;35;2;1;;1;35;4;1;;2;;;;;2;;;;;2;;;;;2;;;;;1;34;10;1;;1;8;79.6493
5;35;11;134;2;1;2;1;1;2;1;1;7;1;2;1;1;2;2;2;1;1;3;1;2;2;1;2;1;2;10;13;5;26;19;34;7;3;17;2;;999;1563;2;2;;;;;2;;;;;2;;;;;2;;;;;1;33;9;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;3;1;64.56
5;35;8;135;1;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;3;2;1;2;2;1;1;1;24;28;3;3;37;22;3;8;4;1;1156;;1563;3;1;5;4;800010;2;2;;;;;2;;;;;1;35;2;2;;2;;;;;2;;;;;1;35;2;2;;1;35;1;1;;1;35;2;1;;1;36;8;1;;3;1;64.56
5;36;6;1;2;1;1;1;1;1;1;1;6;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;24;25;1;6;9;1;4;2;1;35;;1564;2;1;5;2;800999;2;2;;;;;2;;;;;1;9;18;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;7;3;66.4947
5;36;6;2;2;2;1;3;1;3;2;2;4;2;2;2;1;3;1;1;2;2;6;2;1;2;2;3;1;1;10;22;;10;3;;17;69;;2;;21;1564;1;1;4;2;800010;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;79.0389
5;36;3;3;1;1;2;3;2;3;2;2;1;1;1;2;2;3;2;1;3;3;7;3;2;2;1;2;1;2;3;24;14;1;22;11;7;25;7;1;1230;;1564;1;1;5;4;800010;4;2;;;;;2;;;;;2;;;;;1;35;2;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;6;4;2;1;1;1;1;1;1;1;4;1;1;1;1;3;1;1;1;1;8;1;1;2;2;2;2;2;18;1;;10;4;;3;1;4;1;1151;;1564;1;1;4;;700002;2;2;;;;;2;;;;;1;35;1;1;;2;;;;;2;;;;;1;36;6;1;;2;;;;;1;3;18;4;;2;;;;;;;70.461
5;36;10;6;1;2;2;3;1;3;1;1;4;1;2;2;2;2;2;1;1;1;8;2;1;2;2;1;1;2;24;3;32;4;27;22;3;4;11;2;;999;1564;2;1;4;4;700137;2;2;;;;;2;;;;;1;700;17;4;;2;;;;;2;;;;;1;700;17;4;;2;;;;;2;;;;;1;968;224;4;;;;82.0363
5;36;2;8;1;1;2;1;1;2;1;1;1;1;2;1;1;2;1;2;1;1;1;1;1;2;2;1;1;1;24;3;36;3;1;5;25;10;4;1;1332;;1564;1;1;3;4;800999;4;2;;;;;2;;;;;1;30;1;1;;2;;;;;2;;;;;2;;;;;1;30;1;1;;2;;;;;2;;;;;;;64.8829
5;36;9;10;1;2;2;2;1;3;2;2;4;1;2;2;1;3;1;2;2;1;4;2;1;2;2;1;1;1;1;3;14;3;38;32;1;17;25;1;1230;;1564;1;1;4;4;800010;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;38;14;4;;;;82.0363
5;36;2;11;1;1;1;1;2;1;1;2;5;1;2;2;2;1;2;1;1;1;7;2;1;2;2;1;1;2;3;30;22;13;38;4;3;1;11;1;1298;;1564;1;2;;;;;1;37;2;2;;2;;;;;1;37;13;2;;2;;;;;2;;;;;1;37;2;1;;2;;;;;2;;;;;2;;;;;12;12;82.0363
5;36;3;12;1;1;1;1;1;1;3;2;1;1;2;1;1;3;1;1;2;1;6;2;1;1;1;1;1;2;6;10;24;1;3;22;17;1;2;1;230;;1564;2;1;5;3;700999;4;2;;;;;2;;;;;1;36;5;1;;1;35;2;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;3;12;82.0363
5;36;8;14;1;1;1;1;1;1;1;1;3;1;1;2;2;2;1;1;1;1;7;1;1;2;2;2;1;1;1;6;25;18;22;34;7;10;26;1;1331;;1564;3;1;5;4;700999;2;2;;;;;2;;;;;2;;;;;1;36;8;1;;2;;;;;2;;;;;2;;;;;1;37;12;1;;2;;;;;;;82.0363
5;36;8;15;1;1;1;1;1;1;1;1;5;1;1;2;2;2;1;1;1;1;2;2;1;2;2;1;1;2;24;21;;34;1;3;2;1;4;1;1331;;1564;3;2;;;;;2;;;;;1;33;3;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;6;16;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;1;1;1;8;1;2;1;1;2;2;2;13;;;23;34;37;29;21;23;2;;1001;1564;1;1;5;2;800010;2;1;5;2;4;;2;;;;;1;33;9;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;3;82.0363
5;36;2;17;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;28;24;3;3;27;10;1;2;7;1;1298;;1564;1;1;5;4;800999;2;1;37;9;2;;2;;;;;2;;;;;1;37;11;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;4;19;1;1;1;1;1;1;1;1;7;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;3;2;1;;;5;5;1;17;11;17;1;1151;;1564;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;66.4947
5;36;6;20;1;2;1;3;1;2;2;2;2;1;2;2;2;2;3;1;1;2;7;1;1;2;2;1;1;2;24;3;27;3;1;4;3;4;2;1;1151;;1564;2;1;5;3;800013;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;37;9;4;;;;82.0363
5;36;13;23;4;2;2;1;1;1;1;1;3;1;1;2;2;2;1;1;2;2;1;1;1;1;1;2;1;1;1;22;24;2;18;4;4;2;1;1;1361;;1234;3;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;12;;79.0389
5;36;4;25;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;9;1;1;2;2;1;1;1;24;;;4;7;;3;4;;1;1151;;1564;3;1;2;3;700999;4;2;;;;;2;;;;;1;11;9;9;;2;;;;;2;;;;;1;11;9;9;;1;11;9;9;;2;;;;;2;;;;;;;64.8829
5;36;1;26;1;1;1;1;1;1;1;1;7;1;1;1;1;2;1;1;2;1;1;1;1;1;2;2;1;1;1;6;10;1;34;32;1;4;17;1;1244;;1564;3;1;3;3;700107;2;2;;;;;2;;;;;2;;;;;1;37;11;1;;2;;;;;1;35;2;1;;2;;;;;2;;;;;1;35;10;1;9;3;7;66.4947
5;36;5;29;1;1;1;1;1;1;1;1;3;1;2;1;1;2;1;1;1;1;6;2;1;2;2;1;1;1;1;6;24;22;3;1;11;1;4;1;1230;;1564;1;1;4;4;700137;4;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;8;31;1;1;1;1;1;1;1;1;3;2;2;2;2;2;1;1;1;1;7;1;2;1;2;1;1;2;5;6;16;21;26;34;1;3;37;2;;999;1564;3;1;5;3;700999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;36;8;1;;2;;;;;3;6;66.4947
5;36;5;32;1;1;1;3;2;3;1;1;6;1;1;2;1;1;2;1;1;2;7;2;2;2;2;1;1;2;10;27;24;3;10;35;4;3;25;1;1230;;1564;1;1;5;4;700132;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;6;35;1;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;;1;1;2;1;1;1;2;3;1;;34;25;26;25;1;16;1;1151;;1564;2;1;4;3;800999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;64.8829
5;36;8;36;2;1;1;1;1;1;1;1;7;1;1;1;1;1;2;1;1;1;1;2;1;2;1;1;1;1;3;52;;5;1;3;4;17;;2;;15;1564;1;1;5;1;800999;4;2;;;;;2;;;;;1;800;6;8;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;66.4947
5;36;4;37;1;1;2;3;2;3;2;2;1;1;1;2;2;2;2;1;1;1;1;2;1;2;2;1;1;1;3;7;10;3;2;4;3;4;17;1;1151;;1564;3;1;4;3;800010;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;33;8;4;;2;;;;;2;;;;;5;7;68.7531
5;36;5;38;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;3;3;1;2;2;1;1;1;24;23;1;3;21;24;3;1;25;1;1259;;1564;2;1;3;3;700009;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;2;39;1;1;1;1;1;1;1;3;1;1;1;1;1;2;1;1;1;1;1;2;1;2;1;1;1;1;25;22;6;3;1;34;4;8;17;1;1298;;1564;2;1;5;4;800999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;1;5;5;1;2;;;;;2;;;;;1;1;5;5;;;;82.0363
5;36;8;40;1;2;3;3;2;3;2;2;;1;2;2;3;3;2;2;2;2;1;2;1;2;2;3;1;2;10;22;;3;1;;3;2;;1;1331;;1564;1;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;37;8;1;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;3;41;1;1;1;1;1;1;1;1;6;1;1;1;1;2;1;1;1;2;1;2;1;2;2;1;1;1;6;22;;22;3;36;27;;;1;1243;;1564;1;1;5;2;700999;5;2;;;;;2;;;;;1;33;9;2;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;36;7;2;;12;12;82.0363
5;36;8;44;1;1;1;2;1;1;1;2;1;2;1;1;1;2;1;1;2;1;7;2;1;2;2;1;1;2;24;22;;3;4;;3;4;63;1;1331;;1564;3;1;5;3;800999;2;2;;;;;2;;;;;1;33;2;1;;2;;;;;2;;;;;1;32;10;4;;1;36;2;1;;1;36;8;1;;2;;;;;;;82.0363
5;36;5;45;1;1;2;2;1;2;1;1;1;1;2;2;2;2;2;2;1;1;1;3;2;3;2;1;1;3;14;;;4;3;;1;25;;1;1230;;1564;2;2;;;;;2;;;;;2;;;;;2;;;;;1;36;5;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;66.4947
5;36;6;47;1;2;2;2;2;2;2;2;;1;2;1;1;1;1;1;2;2;1;2;1;2;2;3;1;1;3;22;24;22;5;27;3;2;17;1;1155;;1564;3;1;5;3;800999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;3;80.0478
5;36;8;48;1;1;1;1;1;1;1;1;5;2;2;1;2;2;1;1;1;1;6;2;1;2;2;1;1;1;3;13;10;14;2;1;2;4;3;2;;15;1564;2;1;4;4;800999;4;2;;;;;2;;;;;1;33;9;1;;1;36;8;1;;2;;;;;1;37;11;1;;1;25;4;4;;2;;;;;2;;;;;;;82.0363
5;36;6;49;1;2;3;3;1;3;1;1;7;3;2;1;1;3;3;1;1;1;8;1;1;2;3;1;1;1;7;10;3;3;10;13;25;17;4;1;1230;;1564;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;12;;80.0478
5;36;8;50;1;1;2;2;1;1;2;1;7;1;1;1;1;3;1;1;1;1;1;1;1;2;2;2;1;1;22;24;36;1;6;25;1;2;4;2;;999;1564;3;1;5;4;700999;2;2;;;;;2;;;;;1;11;9;4;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;3;6;70.461
5;36;10;51;1;3;3;1;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;6;98;98;98;98;98;98;2;;;1564;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;10;54;1;1;1;2;1;1;1;1;1;1;2;1;1;2;1;1;1;1;7;3;1;2;2;1;1;2;24;28;;2;3;4;3;4;7;1;10;;1564;3;1;3;4;700999;2;2;;;;;2;;;;;1;35;2;2;1;1;37;4;1;;2;;;;;1;35;2;2;1;2;;;;;2;;;;;1;37;3;1;;1;;66.4947
5;36;6;55;1;1;1;1;1;1;1;1;3;1;2;2;1;2;1;1;1;1;7;1;1;2;2;1;1;2;1;24;28;3;14;29;4;1;8;1;1151;;1564;2;1;1;4;700999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;30;1;2;;2;;;;;2;;;;;1;35;8;5;;3;7;82.0363
5;36;10;56;1;1;1;1;2;2;1;2;1;1;1;1;1;2;1;1;1;1;6;1;1;2;1;1;1;2;36;28;;13;14;2;;;;2;;999;1564;3;1;1;4;700136;3;2;;;;;2;;;;;2;;;;;1;36;10;1;2;2;;;;;1;20;7;5;2;2;36;10;1;2;1;36;10;1;2;1;25;6;1;2;;;82.0363
5;36;6;57;2;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;3;1;1;2;2;1;1;1;1;3;24;1;3;10;1;4;17;1;1;;1151;3;1;5;3;700999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;52;91;6;5;;;64.8829
5;36;2;61;2;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;7;2;1;2;2;1;1;2;1;22;24;1;4;14;11;16;17;1;1318;;1564;3;1;5;4;700137;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;3;70.461
5;36;10;62;1;1;1;1;1;1;1;1;4;1;1;2;1;2;1;1;1;1;7;2;1;2;2;1;1;1;84;1;85;41;2;4;4;17;3;1;5057;;1564;1;1;4;4;700002;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;66.4947
5;36;5;67;1;1;2;1;1;3;1;1;3;2;2;1;2;2;1;3;1;1;8;1;1;1;3;2;2;2;3;5;24;4;16;34;1;3;25;1;1230;;1564;3;1;4;3;700002;2;2;;;;;2;;;;;2;;;;;1;37;6;4;;2;;;;;2;;;;;2;;;;;2;;;;;1;36;2;10;;;;82.0363
5;36;3;68;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;8;3;1;1;1;1;1;1;70;25;7;11;1;22;25;7;;1;1230;;1564;1;1;5;4;800999;2;2;;;;;2;;;;;1;17;2;4;;2;;;;;2;;;;;1;16;5;4;;2;;;;;2;;;;;2;;;;;3;5;66.4947
5;36;1;70;1;1;1;1;1;1;1;1;1;1;2;1;3;3;1;1;3;1;1;1;1;2;1;1;1;1;24;25;7;10;16;3;3;4;8;1;1230;;1564;1;1;5;3;800011;4;2;;;;;2;;;;;2;;;;;1;33;9;1;;2;;;;;2;;;;;1;37;2;1;;2;;;;;2;;;;;;;70.461
5;36;1;71;1;1;1;1;1;1;1;1;7;2;1;1;1;1;1;1;1;1;9;1;1;2;1;1;1;1;24;3;28;3;22;35;3;25;4;1;1244;;1564;2;1;5;3;700019;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;6;72;1;1;1;1;1;1;1;2;3;1;1;1;1;3;1;1;1;1;1;2;1;2;2;1;1;1;5;3;10;3;1;11;11;14;1;1;1151;;1564;3;1;4;3;700999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;37;11;1;;1;37;11;1;;9;7;70.461
5;36;6;75;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;8;2;1;2;2;2;2;1;3;1;36;3;10;26;4;18;6;1;1151;;1564;3;1;5;4;700999;4;2;;;;;2;;;;;1;30;1;1;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;37;4;1;;3;;82.0363
5;36;9;78;1;1;2;1;1;1;2;1;4;1;1;1;1;2;2;1;1;2;8;2;1;2;2;1;1;2;28;31;10;13;25;2;25;1;11;1;1231;;1564;1;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;1;81;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;9;1;1;2;1;2;1;2;3;27;32;5;10;16;1;4;10;1;1230;;1564;1;1;5;3;700001;2;1;30;2;1;;2;;;;;1;17;2;5;;2;;;;;2;;;;;1;8;6;5;;2;;;;;2;;;;;2;;;;;3;7;82.0363
5;36;4;83;1;1;1;1;1;1;1;1;5;1;2;1;1;2;1;1;1;1;7;2;1;2;1;1;2;1;24;1;6;3;29;4;2;17;25;1;1151;;1564;1;1;5;2;800011;4;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;37;4;2;;1;25;10;2;;;;80.0478
5;36;4;84;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;7;2;1;2;2;1;1;2;3;22;25;3;22;38;45;11;3;1;1151;;1564;2;1;3;3;800010;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;22;3;4;;2;;;;;1;36;8;1;;1;35;4;2;;1;6;80.0478
5;36;5;85;1;1;1;1;1;1;1;1;5;1;1;1;1;2;1;1;1;1;7;1;1;2;2;1;1;1;24;6;13;4;3;13;4;17;9;1;1259;;1564;3;2;;;;;2;;;;;1;33;3;1;;2;;;;;1;37;11;1;;2;;;;;1;28;14;2;;2;;;;;2;;;;;2;;;;;9;3;82.0363
5;36;7;87;1;1;1;1;1;1;1;1;1;3;3;3;1;3;1;1;1;1;9;1;1;3;2;1;1;2;26;29;21;5;13;22;3;4;2;1;1350;;1564;3;1;4;2;700999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;37;1;4;;1;700;109;4;;2;;;;;3;2;80.0478
5;36;6;91;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;8;1;1;2;1;2;2;2;3;10;;16;1;3;1;25;1;1;1183;;1564;1;1;5;4;800999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;3;92;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;1;3;2;2;1;3;3;1;24;3;38;35;3;25;35;1;1151;;1564;1;1;5;3;800011;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;11;68.7531
5;36;8;94;1;1;1;1;1;1;1;1;4;2;1;1;1;2;1;1;1;1;6;1;1;2;2;1;1;1;24;10;2;4;3;3;4;17;1;1;1331;;1564;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;37;4;2;;3;12;82.0363
5;36;5;95;1;1;1;1;2;1;1;1;1;2;1;2;2;2;2;3;3;1;2;1;2;2;3;2;1;2;11;1;;27;34;35;25;;;1;1259;;1564;2;1;3;3;700001;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;37;2;1;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;8;99;1;1;1;1;1;1;1;1;3;1;1;1;1;3;1;1;1;1;1;1;3;2;1;1;1;2;36;24;22;10;22;4;4;2;16;1;1331;;1564;1;1;5;3;700132;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;5;101;1;1;2;3;2;2;2;2;1;2;2;2;3;3;2;2;2;2;;1;3;2;2;1;2;2;24;3;22;3;1;2;4;3;17;1;1230;;1564;1;1;5;4;800999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;20;12;9;9;2;;;;;1;35;2;1;;1;20;13;9;9;;;82.0363
5;36;3;102;1;1;1;1;1;1;1;1;3;2;2;1;1;2;1;1;2;1;6;2;1;2;2;1;1;1;24;25;;16;85;1;83;4;;1;1243;;1564;1;1;4;3;800999;4;2;;;;;2;;;;;1;975;101;1;10;1;975;101;1;10;2;;;;;1;975;101;1;10;1;975;101;1;10;1;975;101;1;10;2;;;;;3;1;82.0363
5;36;7;104;1;1;2;1;1;1;1;1;6;2;2;1;2;2;1;1;2;3;7;1;1;2;2;1;1;1;10;22;;13;2;22;10;3;;1;1310;;1465;1;1;5;3;800010;4;2;;;;;2;;;;;2;;;;;1;37;13;9;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;70.461
5;36;1;105;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;9;2;2;2;1;2;2;2;1;3;22;21;2;;24;3;2;1;1332;;1564;1;1;5;3;800999;2;2;;;;;2;;;;;1;35;2;4;;1;37;2;1;;2;;;;;1;36;8;4;;1;37;13;;;2;;;;;2;;;;;6;;82.0363
5;36;1;107;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;5;1;1;2;1;2;1;2;10;24;;21;28;31;2;4;17;1;1332;;1564;3;1;5;3;800999;2;2;;;;;2;;;;;1;24;8;4;;1;21;2;4;;2;;;;;1;33;8;4;;2;;;;;2;;;;;2;;;;;7;1;66.4947
5;36;3;111;1;1;1;1;1;1;1;1;3;1;2;1;2;2;1;3;1;2;3;1;3;2;1;3;2;2;3;10;1;1;4;22;2;4;3;1;1230;;1564;1;1;5;3;800999;2;1;33;2;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;8;112;1;2;1;3;1;3;3;2;2;1;2;2;2;3;2;1;1;1;9;2;1;2;2;1;1;2;3;36;24;22;10;31;1;4;3;1;1318;;1564;1;1;5;4;800011;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;35;2;2;;2;;;;;2;;;;;2;;;;;;;82.0363
5;36;4;114;1;1;1;1;1;1;1;1;7;1;2;1;1;1;1;1;1;2;6;1;1;1;3;2;1;1;4;2;;;;;4;;;1;1230;;1564;1;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;80.0478
5;36;1;121;1;2;2;2;1;2;2;1;4;1;1;1;1;3;2;1;1;1;7;1;1;2;2;1;1;1;13;24;22;13;38;22;17;2;27;1;1230;;1564;1;1;5;4;800999;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;6;5;4;;;;82.0363
5;36;1;122;1;1;1;1;1;1;1;1;7;2;1;1;2;2;1;1;1;1;8;1;2;2;2;2;2;1;3;7;24;26;13;;25;;;1;1244;;1564;1;1;5;4;700109;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;66.4947
5;36;3;124;2;1;1;1;1;1;1;1;5;1;1;2;2;2;1;1;1;1;2;1;3;2;3;1;1;2;22;1;14;;;;11;;;1;1243;;1564;1;1;5;3;800010;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;37;2;1;;1;37;7;1;;2;;;;;1;;66.4947
5;36;3;125;2;1;2;3;1;1;1;1;5;1;2;1;3;3;1;1;3;1;1;2;3;2;2;1;1;1;24;22;25;3;4;10;25;29;2;1;1230;;1564;2;1;5;4;800010;4;2;;;;;2;;;;;1;11;9;9;1;1;36;5;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;;;66.4947
5;36;3;128;2;1;1;1;1;1;1;1;5;1;1;1;1;3;1;1;1;1;1;3;1;2;2;1;3;2;1;27;22;3;13;14;3;4;17;1;1230;;1564;2;1;3;4;800010;4;2;;;;;2;;;;;2;;;;;1;36;6;2;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;7;1;66.4947
5;36;2;131;1;1;1;1;1;1;1;1;5;1;2;1;2;2;2;1;1;1;1;2;1;2;2;2;1;1;33;6;7;27;23;11;25;3;18;1;1298;;1564;1;1;4;3;800010;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;968;66;5;;1;968;66;5;;1;968;66;5;;2;;;;;5;7;66.4947
5;36;5;136;1;2;2;1;2;2;3;2;3;1;2;2;1;2;2;2;1;1;4;1;2;2;1;1;1;1;3;1;36;7;29;25;25;;;1;1259;;1564;1;1;5;3;800999;2;1;35;11;1;;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;35;11;1;;2;;;;;1;31;1;1;;;;82.0363
5;36;6;137;2;2;2;3;1;2;1;2;4;1;2;2;1;3;2;1;1;1;8;2;1;2;2;2;1;2;22;3;24;2;23;34;2;4;18;1;1230;;1564;3;1;4;3;800013;2;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;19;5;5;;2;;;;;2;;;;;2;;;;;9;1;66.4947
5;36;2;141;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;7;1;1;2;1;1;1;2;22;24;25;18;3;2;2;18;4;1;1298;;1564;3;1;5;3;800999;2;2;;;;;2;;;;;1;37;13;1;;1;36;2;1;;2;;;;;1;30;2;1;;2;;;;;2;;;;;2;;;;;3;1;82.0363
5;36;2;143;1;1;1;1;1;3;3;1;2;1;2;1;1;2;1;1;1;1;6;1;2;2;2;1;1;2;25;28;24;1;11;25;11;1;1;1;1298;;1564;1;2;;;;;2;;;;;1;25;13;1;;1;26;12;9;1;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;26;12;9;1;2;3;82.0363
5;36;6;145;1;1;3;3;1;3;3;3;4;1;3;1;3;3;1;1;3;2;1;3;3;2;2;1;1;1;10;28;24;5;3;16;8;4;17;1;1151;;1564;1;2;;;;;2;;;;;2;;;;;2;;;;;1;33;9;1;;2;;;;;2;;;;;2;;;;;1;11;9;1;9;2;;;;;;;80.0478
5;36;3;146;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;7;2;1;2;2;1;1;2;24;3;10;4;32;3;3;4;7;1;1310;;1564;2;1;4;4;800010;6;2;;;;;2;;;;;2;;;;;2;;;;;2;;;;;1;957;4;4;;1;957;631;4;;1;957;631;4;;1;957;631;4;;1;3;80.0478
