FICHE;SECT1;SECT2;ECH;NUMPERS;NUMDEP;NUMTRAJ;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;L15;L16;Coef
4;01;024;079;02;04;1;00;22;001039;001039;00;;;;;;;;111.7186
4;01;024;079;02;05;1;00;22;001039;001039;00;;;;;;;;111.7186
4;01;024;079;02;06;1;00;22;001039;001039;00;;;;;;;;111.7186
4;01;024;079;02;07;1;00;22;001039;001020;00;;;;;;;;111.7186
4;01;024;079;02;08;1;00;22;001020;001024;00;;;;;;;;111.7186
4;01;033;080;01;01;1;00;21;001033;954395;00;5;1;1;2;00;;1;115.9820
4;01;033;080;01;02;1;00;21;954395;001033;00;5;1;1;2;00;;1;115.9820
4;01;033;080;03;01;1;00;21;001033;060004;00;2;1;2;2;00;;2;115.9820
4;01;033;080;03;02;1;00;21;060004;001033;00;2;1;2;2;00;;2;115.9820
4;01;038;082;01;01;1;00;21;001038;001021;00;1;1;2;2;00;;2;115.7969
4;01;038;082;01;02;1;00;21;001021;001038;00;1;1;1;2;00;;2;115.7969
4;01;038;082;01;03;1;00;11;001038;001038;00;;;;;;1;;115.7969
4;01;038;082;01;04;1;00;11;001038;001021;00;;;;;;6;;115.7969
4;01;038;082;01;05;1;00;11;001021;001038;00;;;;;;1;;115.7969
4;01;006;083;01;01;1;00;21;001006;001014;00;2;1;3;2;00;;2;128.2149
4;01;006;083;01;02;1;00;21;001014;001014;00;4;1;3;2;00;;2;128.2149
4;01;006;083;01;03;1;00;21;001014;001006;00;2;1;0;;00;;2;128.2149
4;01;006;083;01;04;1;00;21;001006;001006;00;2;1;1;2;00;;2;128.2149
4;01;006;083;01;05;1;00;21;001006;001014;00;2;1;3;2;00;;2;128.2149
4;01;006;083;01;06;1;00;21;001014;001006;00;2;1;1;2;00;;2;128.2149
4;01;006;083;01;07;1;00;21;001006;001006;00;2;3;3;3;00;;2;128.2149
4;01;006;083;01;08;1;00;21;001006;001006;00;2;3;1;2;00;;2;128.2149
4;01;006;083;02;01;1;00;21;001006;001004;00;1;1;3;2;00;;2;128.2149
4;01;006;083;02;02;1;00;21;001004;001006;00;1;1;1;2;00;;2;128.2149
4;01;006;083;02;03;1;00;21;001006;001004;00;1;1;3;2;00;;2;128.2149
4;01;006;083;02;04;1;00;21;001004;001006;00;1;1;1;2;00;;2;128.2149
4;01;006;083;02;05;1;00;22;001006;001006;00;;;;;;;;128.2149
4;01;006;083;02;06;1;00;22;001006;001006;00;;;;;;;;128.2149
4;01;006;083;03;01;1;05;41;001006;011009;05;;;;;;;;128.2149
4;01;006;083;03;01;2;05;32;011009;028001;02;;;;;;;;128.2149
4;01;006;083;03;02;1;02;32;028002;011015;05;;;;;;;;128.2149
4;01;006;083;03;02;2;05;41;011015;001006;05;;;;;;;;128.2149
4;01;006;083;04;07;1;00;22;001006;001006;00;;;;;;;;128.2149
4;01;006;083;04;08;1;00;22;001006;001006;00;;;;;;;;128.2149
4;01;026;085;01;01;1;00;21;001026;001026;00;2;1;3;2;00;;2;111.7186
4;01;026;085;01;02;1;00;21;001026;001026;00;2;1;3;2;00;;1;111.7186
4;01;026;085;01;03;1;00;21;001026;001006;00;2;1;3;2;00;;1;111.7186
4;01;026;085;01;04;1;00;21;001006;001026;00;2;1;3;2;00;;1;111.7186
4;01;006;086;01;01;1;00;21;001006;028013;00;1;1;3;2;00;;1;111.7186
4;01;006;086;01;02;1;00;21;028013;028008;01;1;2;3;2;01;;2;111.7186
4;01;006;086;01;03;1;01;21;028013;035001;01;1;1;1;2;02;;1;111.7186
4;01;006;086;01;04;1;00;21;035001;001006;00;1;1;1;2;00;;1;111.7186
4;01;021;087;01;01;1;00;21;001021;001006;02;1;2;3;2;00;;1;115.9820
4;01;021;087;01;02;1;02;21;001006;001021;00;1;2;3;2;00;;1;115.9820
4;01;021;087;01;03;1;00;21;001021;062022;02;1;2;3;2;00;;1;115.9820
4;01;021;087;01;04;1;02;21;062022;001006;00;1;2;3;2;00;;1;115.9820
4;01;021;087;01;05;1;00;21;001006;001021;00;1;2;3;2;00;;1;115.9820
4;01;021;087;02;01;1;00;22;001021;001006;02;;;;;;;;115.9820
4;01;021;087;02;02;1;02;22;001006;001021;00;;;;;;;;115.9820
4;01;021;087;02;03;1;00;22;001021;062022;02;;;;;;;;115.9820
4;01;021;087;02;04;1;02;22;062022;001006;00;;;;;;;;115.9820
4;01;021;087;02;05;1;00;22;001006;001021;02;;;;;;;;115.9820
4;01;021;087;03;01;1;05;31;001021;011013;00;;;;;;;;115.9820
4;01;021;087;03;01;2;00;32;011006;011014;02;;;;;;;;115.9820
4;01;021;087;03;02;1;02;32;011005;011013;03;;;;;;;;115.9820
4;01;021;087;03;03;1;03;32;011006;011014;02;;;;;;;;115.9820
4;01;021;087;03;04;1;00;32;011005;011013;;;;;;;;;115.9820
4;01;021;087;03;04;2;00;31;011013;001021;05;;;;;;;;115.9820
4;01;042;088;01;01;1;00;21;001042;001006;00;1;1;4;2;00;;2;111.7186
4;01;042;088;01;02;1;00;21;001006;001042;00;1;1;4;2;00;;2;111.7186
4;01;042;088;02;01;1;00;11;001042;060009;02;;;;;;3;;111.7186
4;01;042;088;02;01;2;02;51;060009;031014;12;;;;;;;;111.7186
4;01;042;088;02;02;1;12;51;031014;060009;02;;;;;;;;111.7186
4;01;042;088;02;02;2;02;11;060009;001042;00;;;;;;1;;111.7186
4;01;030;089;01;01;1;01;21;001030;001015;00;1;1;3;2;00;;1;115.9820
4;01;030;089;01;02;1;00;21;001015;007014;01;1;1;2;3;00;;1;115.9820
4;01;030;089;01;03;1;01;21;007014;001030;00;1;2;2;3;00;;1;115.9820
4;01;030;089;01;04;1;01;21;001030;060050;00;1;1;3;2;00;;1;115.9820
4;01;030;089;01;05;1;00;21;060050;001030;01;1;1;2;2;00;;1;115.9820
4;01;030;089;02;01;1;01;21;001030;007014;01;2;2;2;2;00;;1;115.9820
4;01;030;089;02;02;1;01;21;007014;007018;00;2;1;3;2;00;;1;115.9820
4;01;030;089;02;03;1;00;21;007018;001030;01;2;1;2;2;00;;1;115.9820
4;01;040;095;01;01;1;00;21;001040;001040;00;3;1;0;;00;;2;128.2149
4;01;040;095;01;02;1;00;21;001040;007019;00;3;2;3;2;00;;1;128.2149
4;01;040;095;01;05;1;00;21;007019;014002;00;3;2;3;2;00;;2;128.2149
4;01;040;095;01;06;1;00;21;014008;007019;00;3;2;0;;00;;1;128.2149
4;01;040;095;01;07;1;00;21;001040;001040;00;3;2;1;2;00;;2;128.2149
4;01;040;095;02;01;1;00;21;001040;001040;00;2;3;0;;00;;2;128.2149
4;01;040;095;02;02;1;00;21;001040;001040;00;2;4;0;;00;;2;128.2149
4;01;040;095;02;03;1;00;21;001040;001040;00;2;2;0;;00;;2;128.2149
4;01;040;095;02;04;1;00;21;001040;005042;01;2;1;1;2;00;;1;128.2149
4;01;040;095;02;05;1;01;21;005042;001040;00;2;1;0;;00;;1;128.2149
4;01;040;095;02;06;1;00;21;001040;001040;00;2;3;1;2;00;;2;128.2149
4;01;040;095;03;01;1;00;22;001040;001040;00;;;;;;;;128.2149
4;01;040;095;03;02;1;00;22;001040;001040;00;;;;;;;;128.2149
4;01;040;095;03;06;1;00;22;001040;001040;00;;;;;;;;128.2149
4;01;019;096;01;01;1;02;81;001019;011003;01;;;;;;;;115.7969
4;01;019;096;01;02;1;01;81;011003;037007;00;;;;;;;;115.7969
4;01;019;096;01;03;1;00;81;037007;025013;00;;;;;;;;115.7969
4;01;019;096;01;04;1;00;81;025013;001019;01;;;;;;;;115.7969
4;01;004;097;01;01;1;01;21;001004;001009;00;1;1;3;2;00;;2;111.7186
4;01;004;097;01;01;2;00;21;001009;041009;01;3;1;3;2;00;;1;111.7186
4;01;004;097;01;02;1;00;21;041009;027014;00;3;1;2;2;00;;2;111.7186
4;01;004;097;01;03;1;00;21;027014;060049;00;3;1;2;2;00;;2;111.7186
4;01;004;097;01;04;1;00;21;060049;001009;00;3;1;3;2;00;;1;111.7186
4;01;004;097;01;04;2;00;21;001009;001004;01;1;1;1;2;00;;2;111.7186
4;01;007;098;01;01;1;01;21;001007;007018;00;1;1;3;2;00;;2;115.7969
4;01;007;098;01;02;1;00;21;007018;001030;01;1;1;2;2;00;;2;115.7969
4;01;007;098;01;03;1;01;21;001030;001007;01;1;1;3;2;00;;2;115.7969
4;01;033;099;01;01;1;00;21;001033;039001;01;3;1;3;2;00;;1;149.9744
4;01;033;099;01;02;1;00;21;039001;001033;01;3;1;1;2;00;;1;149.9744
4;01;033;099;01;03;1;00;21;001033;039001;01;3;1;3;2;00;;1;149.9744
4;01;033;099;01;04;1;00;21;039001;001033;01;3;1;1;2;00;;1;149.9744
4;01;033;099;01;05;1;00;21;001033;001034;01;3;2;3;2;00;;2;149.9744
4;01;033;099;01;06;1;00;21;001034;001033;01;3;1;1;2;00;;2;149.9744
4;01;033;099;02;01;1;00;21;001033;001006;00;2;2;0;;00;;2;149.9744
4;01;033;099;02;02;1;00;21;001006;001018;00;2;1;3;2;00;;2;149.9744
4;01;033;099;02;03;1;00;21;001018;001032;01;2;1;2;2;00;;2;149.9744
4;01;033;099;02;04;1;01;21;001032;001033;00;2;1;1;2;00;;2;149.9744
4;01;033;099;02;05;1;00;21;001033;015002;01;2;2;3;2;00;;1;149.9744
4;01;033;099;02;06;1;01;21;015002;001033;00;2;2;1;2;00;;1;149.9744
4;01;033;099;03;01;1;00;21;001033;001010;01;4;1;0;;00;;2;149.9744
4;01;033;099;03;02;1;00;21;001010;001033;01;4;1;1;2;00;;2;149.9744
4;01;033;099;03;03;1;00;22;001033;001034;01;;;;;;;;149.9744
4;01;033;099;04;01;1;00;11;001033;001004;01;;;;;;6;;149.9744
4;01;033;099;04;02;1;00;11;001004;001033;01;;;;;;1;;149.9744
4;01;033;099;04;03;1;00;22;001033;015002;01;;;;;;;;149.9744
4;01;033;099;04;04;1;01;22;015002;001033;00;;;;;;;;149.9744
4;01;033;099;05;01;1;00;22;001033;001006;01;;;;;;;;149.9744
4;01;033;099;05;04;1;01;31;001006;001033;00;;;;;;;;149.9744
4;01;005;101;01;01;1;01;21;001005;015003;01;1;1;3;2;00;;2;115.9820
4;01;005;101;01;02;1;01;21;015003;001005;01;1;1;2;2;00;;2;115.9820
4;01;004;103;02;01;1;01;21;001004;028001;01;1;1;2;2;00;;1;111.7186
4;01;004;103;02;02;1;01;21;028001;036011;00;1;1;3;3;00;;2;111.7186
4;01;004;103;02;04;1;25;21;036013;001004;00;1;1;1;1;00;;1;111.7186
4;01;041;105;02;01;1;00;21;001041;001026;01;2;1;2;2;00;;2;128.2149
4;01;041;105;02;02;1;01;21;001026;001007;01;2;1;2;2;00;;2;128.2149
4;01;041;105;02;03;1;01;21;001007;001041;00;2;1;2;2;00;;2;128.2149
4;01;041;105;02;04;1;00;21;001041;007011;01;2;1;2;2;00;;1;128.2149
4;01;041;105;02;05;1;01;21;007011;001009;01;2;1;2;2;00;;1;128.2149
4;01;041;105;02;06;1;01;21;001009;001041;00;2;1;1;2;00;;2;128.2149
4;01;041;105;03;01;1;00;21;001041;001021;01;3;1;3;2;00;;2;128.2149
4;01;041;105;03;02;1;00;21;001021;001041;01;3;1;1;2;00;;2;128.2149
4;01;034;106;01;01;1;00;21;001034;700130;01;2;1;3;2;00;;2;128.2149
4;01;034;106;01;02;1;01;21;700130;001034;00;2;1;2;2;00;;2;128.2149
4;01;034;106;02;01;1;00;21;001034;001032;00;1;3;0;;00;;2;128.2149
4;01;034;106;02;02;1;00;21;001032;001018;01;1;1;3;2;00;;1;128.2149
4;01;034;106;02;02;2;01;51;001018;030008;00;;;;;;;;128.2149
4;01;034;106;02;02;3;00;32;030008;037002;02;;;;;;;;128.2149
4;01;034;106;02;03;1;02;32;037002;030008;00;;;;;;;;128.2149
4;01;034;106;02;03;2;00;51;030008;001018;01;;;;;;;;128.2149
4;01;034;106;02;03;3;01;21;001018;001032;00;1;1;0;;00;;1;128.2149
4;01;034;106;02;04;1;00;21;001034;001034;00;1;3;1;2;00;;2;128.2149
4;01;034;106;03;01;1;00;22;001034;001032;00;;;;;;;;128.2149
4;01;034;106;03;05;1;00;22;001034;001034;00;;;;;;;;128.2149
4;01;030;107;01;01;1;00;21;001030;018013;01;1;1;3;2;00;;1;111.7186
4;01;030;107;01;02;1;01;21;018013;001030;00;1;1;1;2;00;;1;111.7186
4;01;030;107;02;01;1;00;21;001030;006013;01;2;1;3;2;00;;2;111.7186
4;01;030;107;02;02;1;01;21;006013;001030;00;2;1;2;2;00;;2;111.7186
4;01;034;109;02;01;1;00;21;013006;001006;01;1;1;2;2;00;;2;128.2149
4;01;034;109;02;02;1;01;21;013006;001034;00;1;1;1;2;00;;2;128.2149
4;01;039;111;01;01;1;00;21;001039;001039;00;1;1;2;2;00;;2;111.7186
4;01;039;111;01;02;1;00;21;001039;001039;00;1;1;2;2;00;;2;111.7186
4;01;039;111;02;01;1;00;21;001039;001004;01;1;1;2;2;00;;2;111.7186
4;01;039;111;02;02;1;01;21;001004;001039;00;1;1;1;2;00;;2;111.7186
4;01;019;112;01;01;1;00;21;001019;968269;02;2;1;3;2;00;;1;111.7186
4;01;019;112;01;02;1;19;21;968269;001019;00;2;1;1;2;00;;1;111.7186
4;01;019;112;02;01;1;00;21;001019;006002;02;1;1;3;2;00;;2;111.7186
4;01;019;112;02;02;1;02;21;006002;001019;00;1;1;1;2;00;;2;111.7186
4;01;028;113;01;01;1;00;21;001028;023006;01;1;2;3;2;00;;1;115.9820
4;01;028;113;01;02;1;01;21;023006;001028;00;1;2;1;2;00;;1;115.9820
4;01;028;113;02;01;1;00;21;001028;001015;01;1;1;3;2;00;;2;115.9820
4;01;028;113;02;02;1;01;21;001015;001028;00;1;1;1;2;00;;2;115.9820
4;01;028;113;02;03;1;00;22;001028;023006;01;;;;;;;;115.9820
4;01;028;113;02;04;1;01;22;023006;001028;00;;;;;;;;115.9820
4;01;028;113;03;01;1;00;21;001028;001014;01;3;1;3;2;00;;2;115.9820
4;01;028;113;03;02;1;01;21;001014;001028;00;3;1;1;2;00;;2;115.9820
4;01;028;113;03;03;1;00;21;001028;060025;01;3;1;2;2;00;;2;115.9820
4;01;028;113;03;04;1;01;21;060025;001028;00;3;1;1;2;00;;2;115.9820
4;01;030;114;01;01;1;00;22;001030;026007;02;;;;;;;;115.9820
4;01;030;114;01;02;1;02;22;026007;001030;00;;;;;;;;115.9820
4;01;030;114;02;01;1;00;21;001030;041015;00;1;1;3;2;00;;2;115.9820
4;01;030;114;02;02;1;00;81;041015;990010;00;;;;;;;;115.9820
4;01;030;114;02;03;1;00;81;968295;041015;00;;;;;;;;115.9820
4;01;030;114;02;04;1;00;21;041015;001030;00;1;1;1;2;00;;2;115.9820
4;01;030;114;02;05;1;00;21;001030;026007;02;1;3;2;2;00;;1;115.9820
4;01;030;114;02;06;1;02;21;026007;001030;00;1;3;1;2;00;;1;115.9820
4;01;030;114;03;01;1;00;21;001030;025018;01;2;1;1;2;00;;1;115.9820
4;01;030;114;03;02;1;01;21;025018;001030;00;2;1;1;2;00;;1;115.9820
4;01;030;114;03;03;1;00;22;001030;026007;02;;;;;;;;115.9820
4;01;030;114;03;04;1;02;22;026007;001030;00;;;;;;;;115.9820
4;01;007;501;01;01;1;00;21;001007;001008;00;1;1;3;2;00;;2;017.6675
4;01;007;501;01;02;1;00;21;001008;001006;00;1;1;3;2;00;;2;017.6675
4;01;007;501;01;03;1;00;21;001006;001007;00;1;1;1;2;00;;2;017.6675
4;01;007;501;02;01;1;01;41;001007;011005;01;;;;;;;;017.6675
4;01;007;501;02;02;1;01;41;011005;001007;01;;;;;;;;017.6675
4;01;013;502;01;01;1;00;22;001013;001003;00;;;;;;;;017.0180
4;01;013;502;01;02;1;00;22;001003;001013;00;;;;;;;;017.0180
4;01;013;502;01;03;1;00;22;001013;001006;00;;;;;;;;017.0180
4;01;013;502;01;04;1;00;22;001006;001013;00;;;;;;;;017.0180
4;01;013;502;02;01;1;00;21;001013;001003;00;1;2;2;1;00;;2;017.0180
4;01;013;502;02;02;1;00;21;001003;001013;00;1;2;1;2;00;;2;017.0180
4;01;013;502;02;03;1;00;21;001013;001006;00;1;2;2;1;00;;2;017.0180
4;01;013;502;02;04;1;00;21;001006;001013;00;1;2;1;2;00;;2;017.0180
4;01;006;503;01;01;1;01;31;001006;800011;01;;;;;;;;115.7969
4;01;006;503;01;02;1;01;31;800011;001006;01;;;;;;;;115.7969
4;01;006;505;01;01;1;00;21;001006;001034;00;1;1;2;2;00;;2;115.9820
4;01;006;505;01;02;1;00;21;001034;001004;00;1;2;2;2;00;;2;115.9820
4;01;006;505;01;03;1;00;21;001004;001006;00;1;2;2;2;00;;2;115.9820
4;01;006;505;01;04;1;00;21;001006;001034;00;1;2;2;2;00;;2;115.9820
4;01;006;505;01;05;1;00;21;001034;001006;00;1;1;3;2;00;;2;115.9820
4;01;006;505;02;01;1;00;22;001006;001006;00;;;;;;;;115.9820
4;01;006;505;02;02;1;00;22;001006;001006;00;;;;;;;;115.9820
4;01;006;505;03;01;1;00;21;001006;001006;00;2;1;3;2;00;;2;115.9820
4;01;006;505;03;02;1;00;21;001006;001006;00;2;1;1;2;00;;2;115.9820
4;01;006;505;03;03;1;00;21;001006;001006;00;2;1;3;2;00;;2;115.9820
4;01;006;505;03;04;1;00;21;001006;001006;00;2;1;1;2;00;;2;115.9820
4;01;006;505;03;05;1;00;21;001006;001006;00;2;2;3;2;00;;2;115.9820
4;01;006;505;03;06;1;00;21;001006;001006;00;2;2;1;2;00;;2;115.9820
4;01;007;508;01;01;1;00;21;001007;700999;00;1;1;1;2;00;;2;019.5309
4;01;007;508;01;02;1;00;21;700999;001007;00;1;1;1;2;00;;2;019.5309
4;01;007;508;02;01;1;00;21;001007;001015;00;2;1;3;2;00;;2;019.5309
4;01;007;508;02;02;1;00;21;001015;001007;00;2;1;1;2;00;;2;019.5309
4;01;007;508;03;01;1;00;22;001007;006004;00;;;;;;;;019.5309
4;01;007;508;03;02;1;00;22;006004;001007;00;;;;;;;;019.5309
4;01;007;508;03;03;1;00;22;001007;001008;00;;;;;;;;019.5309
4;01;007;508;03;04;1;00;22;001008;001007;00;;;;;;;;019.5309
4;01;007;508;04;01;1;00;31;001007;001006;00;;;;;;;;019.5309
4;01;007;508;04;02;1;00;31;001006;001007;00;;;;;;;;019.5309
4;01;007;508;04;03;1;05;11;001007;001007;05;;;;;;6;;019.5309
4;01;007;508;04;04;1;05;11;001007;001007;05;;;;;;6;;019.5309
4;01;012;509;01;01;1;00;22;001012;001005;00;;;;;;;;019.5309
4;01;012;509;01;02;1;00;22;001005;001012;00;;;;;;;;019.5309
4;01;012;509;02;01;1;02;31;001012;011006;02;;;;;;;;019.5309
4;01;012;509;02;01;2;02;32;011006;036013;02;;;;;;;;019.5309
4;01;012;509;02;02;1;02;32;036013;011006;02;;;;;;;;019.5309
4;01;012;509;02;02;2;02;31;011006;001012;02;;;;;;;;019.5309
4;01;012;509;03;01;1;00;22;001012;001005;00;;;;;;;;019.5309
4;01;012;509;03;02;1;00;22;001005;001012;00;;;;;;;;019.5309
4;01;007;512;02;01;1;00;21;001007;001004;01;1;2;2;2;00;;2;017.0180
4;01;007;512;02;02;1;01;21;001004;001004;01;1;1;2;2;00;;2;017.0180
4;01;007;512;02;03;1;01;21;001004;062005;01;1;1;2;2;05;;2;017.0180
4;01;007;512;02;04;1;01;21;062005;001007;00;1;1;1;2;00;;2;017.0180
4;01;005;513;01;01;1;00;21;001005;011009;00;1;1;3;2;00;;2;017.6393
4;01;005;513;01;02;1;00;21;011009;035010;00;1;1;2;1;01;;2;017.6393
4;01;005;513;01;03;1;00;21;035010;001005;00;1;1;3;1;00;;2;017.6393
4;01;004;514;01;01;1;01;21;001004;001015;01;1;1;3;2;00;;2;019.5309
4;01;004;514;01;02;1;01;21;001015;001004;01;1;1;3;2;00;;2;019.5309
4;01;004;514;01;03;1;01;21;001004;006005;00;1;2;3;2;00;;1;019.5309
4;01;004;514;01;04;1;00;21;006005;001005;01;1;2;2;2;00;;1;019.5309
4;01;004;514;01;05;1;01;21;001005;001007;01;1;2;2;2;00;;1;019.5309
4;01;004;514;01;06;1;01;21;001007;001004;01;1;5;3;2;00;;2;019.5309
4;01;004;514;01;07;1;01;21;001004;001008;01;1;2;2;2;00;;2;019.5309
4;01;004;514;01;08;1;01;21;001008;001006;00;1;2;3;2;00;;2;019.5309
4;01;004;514;01;09;1;00;21;001006;001008;01;1;2;2;2;00;;2;019.5309
4;01;004;514;01;10;1;01;21;001008;001004;01;1;2;3;2;00;;2;019.5309
4;01;004;514;02;02;1;01;22;001007;001004;01;;;;;;;;019.5309
4;01;004;514;03;02;1;01;22;001007;001004;01;;;;;;;;019.5309
4;01;006;516;01;01;1;01;61;004013;001006;01;;;;;;;;115.7969
4;01;007;521;01;01;1;00;21;001007;032009;01;2;1;1;2;00;;1;022.8455
4;01;007;521;01;02;1;01;21;032009;001007;00;2;1;2;2;00;;1;022.8455
4;01;007;521;03;01;1;01;51;001007;030008;05;;;;;;;;022.8455
4;01;007;521;03;01;2;05;31;030008;022005;01;;;;;;;;022.8455
4;01;007;521;03;04;1;01;31;022005;030008;05;;;;;;;;022.8455
4;01;007;521;03;04;2;05;51;030008;001007;01;;;;;;;;022.8455
4;01;007;521;04;01;1;00;11;001007;001006;00;;;;;;2;;022.8455
4;01;007;521;04;02;1;00;11;001006;001007;00;;;;;;1;;022.8455
4;01;007;521;04;03;1;00;11;001007;001006;00;;;;;;2;;022.8455
4;01;007;521;04;04;1;00;11;001006;001007;00;;;;;;1;;022.8455
4;01;007;521;05;01;1;00;11;001007;001004;00;;;;;;2;;022.8455
4;01;007;521;05;02;1;00;11;001004;001007;00;;;;;;1;;022.8455
4;01;007;521;05;03;1;00;11;001007;001004;00;;;;;;2;;022.8455
4;01;007;521;05;04;1;00;11;001004;001007;00;;;;;;1;;022.8455
4;01;006;522;01;01;1;04;41;001006;011009;01;;;;;;;;017.6393
4;01;006;522;01;01;2;01;32;011009;037002;01;;;;;;;;017.6393
4;01;006;522;01;01;3;01;32;037001;030004;01;;;;;;;;017.6393
4;01;006;522;01;03;1;01;32;030004;037002;01;;;;;;;;017.6393
4;01;006;522;01;03;2;01;32;037002;011015;01;;;;;;;;017.6393
4;01;006;522;01;03;3;01;41;011015;001006;04;;;;;;;;017.6393
4;01;008;524;01;01;1;00;22;001008;700129;01;;;;;;;;017.0180
4;01;008;524;01;02;1;01;22;700129;001008;00;;;;;;;;017.0180
4;01;008;524;02;01;1;00;21;001008;027011;01;1;1;3;2;00;;1;017.0180
4;01;008;524;02;02;1;01;21;027011;001008;00;1;1;1;2;00;;1;017.0180
4;01;007;528;01;01;1;02;11;001007;001004;00;;;;;;8;;017.0180
4;01;007;528;01;02;1;00;11;001004;001007;02;;;;;;2;;017.0180
4;01;007;528;02;01;1;02;11;001007;001006;00;;;;;;5;;017.0180
4;01;007;528;02;02;1;00;11;001006;001007;02;;;;;;2;;017.0180
4;01;007;528;02;03;1;02;22;001007;001004;02;;;;;;;;017.0180
4;01;007;528;02;04;1;02;22;001004;001007;02;;;;;;;;017.0180
4;01;007;529;03;01;1;00;11;001007;001006;00;;;;;;1;;017.6675
4;01;007;529;03;02;1;00;11;001006;001007;00;;;;;;2;;017.6675
4;01;006;539;01;01;1;00;11;001006;001014;00;;;;;;5;;017.6393
4;01;006;539;01;02;1;00;11;001014;001006;00;;;;;;2;;017.6393
4;01;006;542;01;01;1;00;21;001006;060002;00;1;1;3;2;00;;2;115.7969
4;01;006;542;01;02;1;00;21;060002;060008;00;1;1;3;2;00;;2;115.7969
4;01;006;542;01;03;1;00;21;060008;001006;00;1;1;2;2;00;;2;115.7969
4;01;004;553;01;01;1;02;21;001004;006015;03;2;1;2;2;01;;1;022.8455
4;01;004;553;01;02;1;03;21;006015;001004;02;2;1;3;2;00;;1;022.8455
4;01;019;554;01;01;1;02;21;001019;006002;01;2;1;1;2;00;;2;111.7186
4;01;019;554;01;02;1;01;21;006002;001019;02;2;1;2;2;01;;2;111.7186
4;01;019;554;02;01;1;03;21;001019;044032;01;1;1;1;2;00;;2;111.7186
4;01;019;554;02;02;1;01;21;044032;001019;03;1;1;1;2;00;;2;111.7186
4;01;019;560;01;01;1;01;21;001019;060010;01;1;1;2;2;00;;2;115.7969
4;01;019;560;01;02;1;01;21;060010;001019;01;1;1;1;2;00;;2;115.7969
4;01;005;563;01;01;1;01;22;001005;001015;01;;;;;;;;019.5309
4;01;005;563;01;02;1;01;22;001015;001005;01;;;;;;;;019.5309
4;01;005;563;01;03;1;01;22;001005;001015;01;;;;;;;;019.5309
4;01;005;563;01;04;1;01;22;001015;001005;01;;;;;;;;019.5309
4;01;005;563;02;01;1;10;41;001005;011015;01;;;;;;;;019.5309
4;01;005;563;02;01;2;01;32;001015;033002;05;;;;;;;;019.5309
4;01;005;563;02;02;1;05;32;033002;011015;01;;;;;;;;019.5309
4;01;005;563;02;02;2;01;41;011015;001005;10;;;;;;;;019.5309
4;01;007;575;01;01;1;00;11;001007;001016;00;;;;;;3;;017.6393
4;01;007;575;01;02;1;00;11;001016;001007;00;;;;;;6;;017.6393
4;01;007;575;01;03;1;00;11;001007;001016;00;;;;;;3;;017.6393
4;01;007;575;01;04;1;00;11;001016;001007;00;;;;;;1;;017.6393
4;01;007;578;01;01;1;00;81;001007;028001;00;;;;;;;;022.8455
4;01;007;578;01;02;1;00;81;028001;027010;00;;;;;;;;022.8455
4;01;007;578;01;03;1;00;81;027010;023004;00;;;;;;;;022.8455
4;01;007;578;01;04;1;00;81;023004;027010;00;;;;;;;;022.8455
4;01;007;578;01;05;1;00;81;027010;028001;00;;;;;;;;022.8455
4;01;007;578;01;06;1;00;81;028010;001007;00;;;;;;;;022.8455
4;01;007;578;02;01;1;00;21;001007;011009;00;1;3;3;2;00;;1;022.8455
4;01;007;578;02;02;1;00;21;011009;001007;00;1;3;1;2;00;;1;022.8455
4;01;007;578;03;01;1;00;12;001007;001032;00;;;;;;;;022.8455
4;01;007;578;03;02;1;00;81;001032;068001;00;;;;;;;;022.8455
4;01;007;578;03;03;1;00;81;068001;001032;00;;;;;;;;022.8455
4;01;007;578;03;04;1;00;12;001032;001007;00;;;;;;;;022.8455
4;01;007;578;03;05;1;00;11;001007;001007;00;;;;;;6;;022.8455
4;01;007;578;03;06;1;00;11;001007;001007;00;;;;;;1;;022.8455
4;01;007;578;04;01;1;00;11;001007;001006;00;;;;;;4;;022.8455
4;01;007;578;04;02;1;00;11;001006;001007;00;;;;;;1;;022.8455
4;01;007;578;04;03;1;00;11;001007;001004;00;;;;;;5;;022.8455
4;01;007;578;04;04;1;00;11;001004;001009;00;;;;;;4;;022.8455
4;01;007;578;04;05;1;00;11;001009;001007;00;;;;;;5;;022.8455
4;01;007;578;04;06;1;00;11;001007;001007;00;;;;;;1;;022.8455
4;01;007;578;05;01;1;00;11;001007;001004;00;;;;;;6;;022.8455
4;01;007;578;05;02;1;00;11;001004;001007;00;;;;;;1;;022.8455
4;01;004;581;01;01;1;00;21;001004;001015;01;2;2;3;2;00;;2;017.0180
4;01;004;581;01;02;1;01;21;001015;001004;00;2;2;1;2;00;;2;017.0180
4;01;004;581;02;01;1;00;21;001004;001004;01;1;1;3;2;00;;2;017.0180
4;01;004;581;02;02;1;00;21;001004;001004;01;1;1;1;2;00;;2;017.0180
4;01;006;588;01;01;1;02;21;001006;001015;00;1;1;1;2;00;;2;017.6393
4;01;006;588;01;02;1;00;21;001015;001006;02;1;1;3;2;00;;2;017.6393
4;01;007;595;02;01;1;00;11;001007;001015;01;;;;;;8;;017.6675
4;01;007;595;02;02;1;01;11;001015;001007;00;;;;;;2;;017.6675
