FICHE;SECT1;SECT2;ECH;NUMPERS;P2;P3;P4;P5;P6;P7;P8;P9;P10;Codif_PCS;P14;P15SECTEUR;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P1;P12A1;P12B1;P13A1;P12A2;P12B2;P13A2;P12A3;P12B3;P13A3;L10;L11;L12;P24A;P24B;Coef
2;09;001;060;01;1;2;75;1;2;2;1;7;0;61;;;;;;5;5;5;3;5;5;2;1;5;;;;;;;;;;;;5;5;077.0684
2;09;001;060;02;2;1;70;1;2;2;1;7;0;82;;;;;;5;5;5;3;5;5;1;1;5;;;;;;;;;;;;5;5;077.0684
2;09;004;062;01;1;1;46;1;1;1;4;1;0;36;2;010006;1;2;;5;5;1;5;5;5;1;1;5;;;;;;;;;;00;5;5;5;097.9769
2;09;004;062;02;2;2;39;1;2;1;4;1;0;54;2;031005;1;1;;4;5;1;4;5;5;1;1;5;;;;;;;;;;90;5;5;5;097.9769
2;09;004;062;03;2;3;11;1;1;2;0;5;0;84;2;009003;;;;1;5;5;4;5;5;1;1;5;;;;;;;;;;;;5;5;097.9769
2;09;024;067;01;2;1;74;1;1;1;2;7;0;41;;;;;;1;5;2;3;3;3;1;1;5;;;;;;;;;;;;5;5;077.0684
2;09;024;067;02;1;2;73;1;1;1;2;7;0;46;;;;;;1;5;2;2;3;3;1;1;5;;;;;;;;;;;;3;5;077.0684
2;09;014;068;01;1;1;74;1;2;1;6;7;0;36;;;;;;4;5;2;5;2;2;1;1;5;;;;;;;;;;;;5;3;077.0684
2;09;014;068;02;2;2;71;1;2;1;1;7;0;66;;;;;;2;5;2;2;2;2;2;1;5;;;;;;;;;;;;5;3;077.0684
2;09;021;069;01;1;1;54;1;1;1;2;1;0;61;2;019008;1;2;;5;5;1;4;5;5;1;1;5;;;;;;;;;;78;2;5;5;097.9769
2;09;021;069;02;2;2;50;1;1;1;3;1;0;46;2;035007;1;2;;5;5;1;4;4;4;1;1;5;;;;;;;;;;76;2;5;5;097.9769
2;09;021;069;03;2;3;24;1;1;1;0;4;1;88;2;011013;1;1;;5;5;1;4;5;5;1;1;5;;;;;;;;;;;;5;5;097.9769
2;09;022;070;01;1;1;87;2;2;1;3;7;0;47;;;;;;5;5;3;5;3;5;2;1;1;1;1;;;;;;;00;;;5;3;090.9315
2;09;020;071;01;1;1;35;1;1;1;6;1;0;36;2;020004;2;;1;2;5;5;2;5;5;1;1;4;2;1;;;;;;;24;02;4;5;2;097.9769
2;09;020;071;02;2;2;30;1;1;1;5;1;0;51;2;029004;1;2;;5;5;1;5;3;2;1;1;5;;;;;;;;;;03;2;5;5;097.9769
2;09;020;071;03;2;3;03;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;097.9769
2;09;010;072;01;1;1;67;1;1;1;5;7;0;23;;;;;;;;;;;;3;2;5;;;;;;;;;;;;;;077.0684
2;09;010;072;02;2;2;66;1;2;1;3;7;0;21;;;;;;4;5;1;1;4;4;1;1;5;;;;;;;;;;;;5;5;077.0684
2;09;004;073;01;1;2;43;2;1;1;6;1;0;32;2;009013;3;;3;1;5;2;5;4;5;1;1;5;;;;;;;;;;03;1;5;5;077.2390
2;09;004;073;02;2;1;39;2;1;1;5;2;0;51;2;036011;2;;3;1;5;2;3;4;5;1;1;5;;;;;;;;;;92;3;5;5;077.2390
2;09;004;073;03;1;3;15;2;1;2;0;5;0;84;2;009011;;;;1;5;5;2;4;5;1;1;5;;;;;;;;;;;;5;5;077.2390
2;09;004;073;04;2;3;13;2;1;2;0;5;0;84;2;009011;;;;1;5;5;2;4;5;1;1;5;;;;;;;;;;;;5;5;077.2390
2;09;004;073;05;2;3;09;2;1;2;0;5;0;83;2;009003;;;;1;5;5;2;4;5;1;1;5;;;;;;;;;;;;5;5;077.2390
2;09;013;074;01;2;1;48;1;1;1;5;1;0;46;2;032012;1;1;;5;5;1;5;4;4;1;1;5;;;;;;;;;;80;3;5;5;097.9769
2;09;013;074;02;1;3;21;1;1;2;0;8;0;82;;;;;;4;5;5;5;5;3;2;1;1;2;1;;;;;;;22;;;5;4;097.9769
2;09;013;074;03;2;3;18;1;1;2;0;2;0;87;2;033001;2;;1;3;5;5;2;1;1;1;1;1;2;1;;;;;;;22;;;4;5;097.9769
2;09;026;077;01;2;2;45;1;1;1;5;1;0;46;2;020011;1;2;;5;5;2;3;5;5;1;1;5;;;;;;;;;;05;5;5;5;077.2390
2;09;026;077;02;1;1;44;1;1;1;5;1;0;22;1;;;;;5;5;1;2;5;5;1;1;5;;;;;;;;;;;;5;5;077.2390
2;09;026;077;03;2;3;20;1;1;1;0;4;0;87;2;031007;2;;3;4;5;3;2;2;2;1;1;1;2;1;;;;;;;17;;;5;5;077.2390
2;09;026;077;04;2;3;18;1;1;3;0;3;0;89;2;025010;3;;1;4;1;2;2;3;4;1;1;5;;;;;;;;;;;;5;5;077.2390
2;09;026;077;05;2;3;15;2;1;2;0;5;0;84;2;009022;;;;1;5;5;2;4;5;1;1;5;;;;;;;;;;;;5;5;077.2390
2;09;026;077;06;1;3;09;2;2;2;0;5;0;83;2;009022;;;;3;5;5;1;3;5;1;1;5;;;;;;;;;;;;5;5;077.2390
2;09;014;078;01;1;1;60;1;1;1;1;7;0;55;;;;;;5;5;2;2;3;3;2;1;5;;;;;;;;;;;;5;5;077.0684
2;09;014;078;02;2;1;57;1;1;1;4;1;0;55;2;020009;1;2;;5;5;1;5;3;3;1;1;5;;;;;;;;;;05;6;5;5;077.0684
2;09;021;080;01;1;1;61;1;1;1;5;7;0;22;;;;;;5;5;1;4;5;5;1;1;5;;;;;;;;;;;;5;5;077.0684
2;09;021;080;02;2;2;55;1;1;1;5;1;0;46;2;037002;2;;1;5;5;3;1;1;1;1;1;5;;;;;;;;;;74;6;5;5;077.0684
2;09;013;082;01;2;1;59;1;2;2;2;7;0;55;;;;;;4;5;5;3;3;5;1;1;5;;;;;;;;;;;;4;4;090.9315
2;09;001;083;01;2;1;62;1;2;1;2;7;0;51;;;;;;5;5;2;5;4;4;1;1;5;;;;;;;;;;;;5;5;090.9315
2;09;013;084;01;2;1;29;2;1;2;4;8;0;51;;;;;;5;5;5;1;2;2;1;1;5;;;;;;;;;;;;3;5;097.9769
2;09;013;084;02;2;3;07;2;2;2;0;5;0;83;2;009013;;;;3;5;5;2;2;2;1;1;5;;;;;;;;;;;;3;5;097.9769
2;09;013;084;03;1;3;01;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;097.9769
2;09;012;085;01;2;1;56;1;1;1;3;1;0;32;2;019009;1;1;;3;5;1;4;4;3;1;1;5;;;;;;;;;;97;2;5;3;090.9315
2;09;017;086;01;1;1;42;1;1;1;3;1;0;21;2;023004;1;3;;5;2;1;4;5;5;1;1;5;;;;;;;;;;98;6;5;5;074.4734
2;09;017;086;02;2;2;28;1;1;1;4;9;0;51;;;;;;5;5;1;3;4;5;1;1;5;;;;;;;;;;;;5;5;074.4734
2;09;017;086;03;1;3;04;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;074.4734
2;09;017;086;04;2;3;01;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;074.4734
2;09;010;087;01;1;1;50;1;1;1;2;9;0;61;;;;;;5;3;1;5;3;5;2;1;5;;;;;;;;;;;;5;5;090.9315
2;09;014;088;01;2;2;23;1;1;2;2;6;0;55;;;;;;4;5;5;1;2;2;1;1;5;;;;;;;;;;;;2;5;077.0684
2;09;014;088;02;1;1;22;1;1;1;5;6;0;46;;;;;;5;5;1;5;4;4;1;1;5;;;;;;;;;;;;4;5;077.0684
2;09;014;090;01;1;1;69;2;2;1;3;2;0;61;2;037006;3;;1;4;5;1;5;1;1;1;1;5;;;;;;;;;;99;6;1;5;077.0684
2;09;014;090;02;2;2;58;2;2;1;1;6;0;61;;;;;;5;5;4;1;2;2;1;1;5;;;;;;;;;;;;5;1;077.0684
2;09;004;091;01;1;1;58;1;1;1;5;1;0;32;2;999999;1;3;;3;5;1;4;4;4;1;1;5;;;;;;;;;;;;5;5;077.0684
2;09;004;091;02;2;2;55;1;1;1;5;1;0;41;2;023005;1;3;;3;5;1;2;4;4;1;1;5;;;;;;;;;;94;6;4;5;077.0684
2;09;012;093;01;1;1;50;2;1;1;2;1;0;48;2;024004;1;3;;5;5;1;4;5;5;1;1;5;;;;;;;;;;02;6;5;5;081.6317
2;09;012;093;02;2;2;50;1;1;1;3;1;0;56;1;;;;;4;5;1;2;5;5;1;1;5;;;;;;;;;;;;5;5;081.6317
2;09;012;093;03;2;3;25;1;1;1;3;1;2;55;2;009029;1;4;;2;5;1;2;5;5;1;1;5;;;;;;;;;;08;;5;1;081.6317
2;09;012;093;04;2;3;20;1;1;2;4;1;0;54;2;017011;3;;3;5;5;5;1;1;1;1;1;1;2;1;;;;;;;12;09;6;5;5;081.6317
2;09;012;095;01;1;1;75;2;2;1;1;7;0;48;;;;;;5;5;2;5;2;2;2;1;1;2;1;;;;;;;30;;;5;5;077.0684
2;09;012;095;02;2;2;74;2;2;2;1;7;0;55;;;;;;5;5;5;2;2;2;1;1;1;2;1;;;;;;;30;;;5;5;077.0684
2;09;014;097;01;1;1;35;1;1;1;4;1;0;55;2;009018;3;;3;1;5;2;3;4;5;1;1;5;;;;;;;;;;01;2;5;5;097.9769
2;09;014;097;02;2;1;32;2;1;1;6;1;0;41;2;009022;1;3;;2;5;1;3;3;3;1;1;5;;;;;;;;;;03;4;5;5;097.9769
2;09;014;097;03;2;3;04;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;097.9769
2;09;024;098;01;1;1;85;1;1;1;4;7;0;54;;;;;;5;5;5;2;3;3;2;1;5;;;;;;;;;;;;5;5;077.0684
2;09;024;098;02;2;2;79;1;1;1;1;7;0;21;;;;;;5;5;2;5;3;3;2;1;5;;;;;;;;;;;;5;5;077.0684
2;09;024;101;01;2;1;79;2;2;2;2;7;0;54;;;;;;5;5;5;2;5;5;1;1;1;1;1;;;;;;;00;;;5;5;077.0684
2;09;024;101;02;2;3;53;2;2;1;3;9;0;54;;;;;;5;5;1;5;5;5;1;1;5;;;;;;;;;;;;5;5;077.0684
2;09;011;102;01;1;1;63;1;1;1;2;7;0;36;;;;;;5;5;1;4;4;4;1;1;5;;;;;;;;;;;;5;5;077.0684
2;09;011;102;02;2;2;58;1;1;1;2;7;0;36;;;;;;5;5;1;4;4;4;1;1;5;;;;;;;;;;;;5;5;077.0684
2;09;004;104;01;1;1;25;1;1;1;6;1;0;46;2;975108;3;;2;3;5;1;2;3;3;1;1;5;;;;;;;;;;06;;5;5;077.0684
2;09;004;104;02;1;2;22;1;1;1;0;4;0;87;2;018008;1;3;;3;5;1;2;3;3;1;1;5;;;;;;;;;;;;5;5;077.0684
2;09;020;105;01;1;1;30;1;1;1;5;1;0;36;2;007024;1;2;;2;5;1;5;5;4;1;1;5;;;;;;;;;;01;4;5;5;090.9315
2;09;026;106;01;2;1;58;1;1;2;2;2;0;56;2;031001;3;;1;5;5;5;3;1;1;1;1;1;2;1;;;;;;;41;90;3;5;4;097.9769
2;09;026;106;02;1;2;58;1;1;1;3;1;0;61;2;005024;1;3;;5;2;1;4;5;5;1;1;5;;;;;;;;;;03;6;5;5;097.9769
2;09;026;106;03;1;3;35;1;1;1;2;1;0;61;2;007027;1;3;;5;5;1;4;3;4;1;1;5;;;;;;;;;;08;2;4;4;097.9769
2;09;022;108;01;1;1;75;2;2;1;2;7;0;61;;;;;;2;5;2;4;4;4;2;1;5;;;;;;;;;;;;5;5;077.0684
2;09;022;108;02;2;2;74;1;2;1;2;7;0;46;;;;;;4;5;4;2;4;4;1;1;5;;;;;;;;;;;;5;5;077.0684
2;09;020;109;01;2;1;55;2;2;2;2;9;0;55;;;;;;2;5;5;2;4;4;1;1;5;;;;;;;;;;;;5;5;090.9315
2;09;021;110;01;2;1;51;1;1;2;2;9;0;82;;;;;;5;5;5;1;1;1;1;1;5;;;;;;;;;;;;5;5;077.0684
2;09;021;110;02;1;2;49;1;1;1;2;1;0;47;2;018006;1;2;;5;5;1;5;4;4;1;1;5;;;;;;;;;;80;3;5;5;077.0684
2;09;021;112;01;2;1;57;1;1;1;5;1;0;51;2;018006;1;1;;3;5;1;5;5;5;1;1;5;;;;;;;;;;09;6;5;5;077.0684
2;09;021;112;02;1;2;56;1;1;1;5;1;0;51;2;031004;1;1;;5;5;1;5;5;5;1;1;5;;;;;;;;;;83;5;5;5;077.0684
2;09;024;114;01;1;1;71;1;2;1;3;7;0;51;;;;;;1;5;1;4;2;2;1;1;4;1;1;;;;;;;00;;;5;2;077.0684
2;09;024;114;02;2;2;67;2;2;2;2;7;0;55;;;;;;1;5;5;2;3;3;1;1;4;1;1;;;;;;;00;;;5;2;077.0684
2;10;024;001;01;1;1;61;1;1;1;1;7;0;61;;;;;;1;5;1;5;5;2;1;1;5;;;;;;;;;;;;5;5;091.7970
2;10;024;001;02;2;2;60;1;1;1;2;7;0;54;;;;;;3;5;5;1;5;3;1;1;5;;;;;;;;;;;;5;5;091.7970
2;10;017;004;01;1;1;30;1;1;1;5;1;0;32;2;032006;3;;1;4;1;2;2;5;5;1;1;5;;;;;;;;;;;;5;5;116.7013
2;10;017;004;02;2;2;30;1;1;1;5;1;0;61;2;031008;1;1;;5;5;1;4;5;4;1;1;5;;;;;;;;;;;;5;5;116.7013
2;10;017;004;03;1;3;02;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;116.7013
2;10;027;005;01;1;1;54;1;1;1;6;1;0;32;2;035001;1;4;;5;4;1;4;4;2;1;1;5;;;;;;;;;;;;5;5;091.7970
2;10;027;005;02;2;2;52;1;1;1;6;1;0;46;2;032011;1;1;;5;5;1;4;4;5;1;1;5;;;;;;;;;;;;5;5;091.7970
2;10;002;006;01;2;1;31;1;1;2;3;1;0;55;2;023011;3;;3;5;5;5;1;1;1;1;1;5;;;;;;;;;;05;1;5;5;108.3095
2;10;003;007;01;1;1;77;2;2;1;6;7;0;36;;;;;;2;5;2;5;5;2;2;1;1;2;1;;;;;;;10;;;5;5;091.7970
2;10;003;007;02;2;2;72;2;2;1;2;7;0;54;;;;;;2;5;2;2;5;2;2;1;1;2;1;;;;;;;10;;;5;5;091.7970
2;10;014;008;01;1;1;69;1;1;1;1;7;0;36;;;;;;1;5;2;4;4;4;1;1;5;;;;;;;;;;;;4;4;091.7970
2;10;014;008;02;2;2;67;1;1;1;2;7;0;51;;;;;;1;5;2;2;4;4;1;1;5;;;;;;;;;;;;4;4;091.7970
2;10;017;009;01;1;1;43;1;1;1;6;1;0;36;2;044021;1;3;;2;2;1;4;5;5;1;1;5;;;;;;;;;;07;6;5;5;108.3095
2;10;012;011;01;1;1;56;1;1;1;4;1;0;36;2;050047;1;2;;5;5;1;5;1;4;1;1;5;;;;;;;;;;08;6;5;5;097.2324
2;10;012;011;02;2;2;45;1;1;1;4;1;0;21;2;031015;1;4;;5;5;4;4;1;4;1;1;1;2;1;;;;;;;42;08;6;5;5;097.2324
2;10;012;011;03;2;3;24;1;1;1;0;4;0;87;2;025006;1;4;;5;5;4;2;1;2;2;1;1;2;1;;;;;;;25;;;5;5;097.2324
2;10;012;011;04;2;3;17;1;1;2;0;4;0;85;2;021004;;;;5;5;5;2;1;2;1;2;1;2;1;;;;;;;22;;;5;5;097.2324
2;10;005;013;01;1;1;66;1;1;1;6;7;0;31;;;;;;5;5;2;4;5;4;1;1;5;;;;;;;;;;;;5;5;091.7970
2;10;005;013;02;2;2;56;1;1;1;6;7;0;56;;;;;;5;5;2;3;5;3;1;1;5;;;;;;;;;;;;5;4;091.7970
2;10;025;015;01;1;1;39;1;1;1;6;1;0;46;2;031001;1;1;;3;5;1;5;5;5;1;1;5;;;;;;;;;;03;4;5;5;116.7013
2;10;025;015;02;2;2;35;1;1;1;6;1;0;54;2;031004;1;3;;5;5;1;5;1;2;1;1;1;2;1;1;2;1;1;2;1;41;08;6;5;5;116.7013
2;10;025;015;03;1;3;01;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;116.7013
2;10;016;017;01;1;1;56;1;1;1;2;7;0;47;;;;;;2;4;1;4;4;4;1;1;5;;;;;;;;;;;;4;4;091.7970
2;10;016;017;02;2;2;52;1;1;1;3;8;0;82;;;;;;2;5;1;1;4;4;1;1;5;;;;;;;;;;;;4;4;091.7970
2;10;025;019;01;1;1;56;1;1;1;3;1;0;10;1;;;;;5;5;1;4;5;5;1;1;5;;;;;;;;;;;;5;5;097.2324
2;10;025;019;02;2;2;51;1;2;1;4;7;0;51;;;;;;5;5;2;4;5;5;2;1;5;;;;;;;;;;;;5;5;097.2324
2;10;025;019;03;2;3;23;1;1;1;6;1;0;69;1;;;;;5;5;1;4;5;5;1;1;5;;;;;;;;;;;;5;5;097.2324
2;10;025;019;04;2;3;21;1;1;1;0;4;0;88;2;011013;1;3;;5;5;1;2;5;1;1;1;1;2;1;1;2;1;1;2;1;16;;;1;5;097.2324
2;10;026;020;01;2;1;52;1;2;1;2;1;0;66;2;700999;1;3;;1;5;1;3;4;4;1;1;5;;;;;;;;;;;;4;4;108.3095
2;10;012;023;01;2;2;36;1;1;1;6;1;0;31;2;013011;1;2;;5;5;1;5;5;4;1;1;5;;;;;;;;;;03;4;5;5;097.2324
2;10;012;023;02;1;1;34;1;1;1;6;1;0;36;2;068003;1;3;;5;5;1;5;5;4;1;1;5;;;;;;;;;;05;4;5;5;097.2324
2;10;012;023;03;1;3;02;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;097.2324
2;10;012;023;04;2;3;01;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;097.2324
2;10;015;024;01;1;1;69;1;1;1;3;1;1;36;2;010015;1;3;;4;5;1;2;5;5;1;1;5;;;;;;;;;;;;5;5;091.7970
2;10;015;024;02;2;2;65;1;1;1;3;7;0;31;;;;;;4;5;1;4;5;5;1;1;5;;;;;;;;;;;;5;5;091.7970
2;10;005;027;01;2;4;92;2;2;2;8;7;0;66;;;;;;5;5;5;5;5;5;1;1;5;;;;;;;;;;;;5;5;116.7013
2;10;005;027;02;2;2;72;2;2;1;1;7;0;55;;;;;;1;5;5;5;5;4;1;1;5;;;;;;;;;;;;5;5;116.7013
2;10;005;027;03;1;1;69;2;2;1;1;7;0;48;;;;;;1;5;2;5;5;4;1;1;5;;;;;;;;;;;;5;5;116.7013
2;10;014;028;01;2;1;47;1;2;2;2;6;0;66;;;;;;1;5;5;2;2;2;1;1;5;;;;;;;;;;;;5;4;092.0002
2;10;014;028;02;2;3;23;1;1;2;4;2;0;51;2;010013;3;;3;5;5;5;1;1;1;1;1;3;2;1;;;;;;;;08;3;3;4;092.0002
2;10;014;028;03;2;3;15;1;1;2;0;5;0;84;2;010013;;;;2;5;5;2;4;4;1;1;5;;;;;;;;;;;;4;5;092.0002
2;10;014;028;04;1;3;13;1;2;2;0;5;0;84;2;010013;;;;1;5;5;2;4;5;1;1;5;;;;;;;;;;;;2;5;092.0002
2;10;014;028;05;2;3;07;2;2;2;0;5;0;83;2;010012;;;;2;5;5;2;5;5;1;1;5;;;;;;;;;;;;5;5;092.0002
2;10;016;029;01;1;1;39;1;1;1;2;1;0;66;2;010028;1;3;;2;2;1;4;5;5;1;1;5;;;;;;;;;;95;3;5;5;116.7013
2;10;016;029;02;2;2;37;1;1;1;5;1;0;46;2;009020;1;3;;5;5;1;3;5;5;2;1;5;;;;;;;;;;05;6;5;5;116.7013
2;10;016;029;03;1;3;06;2;2;2;0;5;0;83;2;010012;;;;1;5;5;1;5;5;2;1;5;;;;;;;;;;;;5;5;116.7013
2;10;025;030;01;2;1;43;1;1;1;3;1;0;55;2;051002;1;3;;1;5;1;2;4;4;1;1;5;;;;;;;;;;;;5;5;097.2324
2;10;025;030;02;1;2;43;1;1;1;3;6;0;61;;;;;;1;5;1;5;4;4;1;1;5;;;;;;;;;;;;5;5;097.2324
2;10;025;030;03;1;3;12;2;1;2;0;5;0;84;2;005027;;;;1;5;5;1;4;4;1;1;5;;;;;;;;;;;;5;5;097.2324
2;10;025;030;04;1;3;10;2;1;2;0;5;0;84;2;005027;;;;1;5;5;1;4;4;1;1;5;;;;;;;;;;;;5;5;097.2324
2;10;002;031;01;1;1;70;1;1;1;2;7;0;61;;;;;;4;5;1;1;4;4;1;1;5;;;;;;;;;;;;5;5;091.7970
2;10;002;031;02;2;2;57;1;1;1;2;6;0;54;;;;;;4;5;1;1;4;4;2;1;5;;;;;;;;;;;;5;5;091.7970
2;10;015;032;01;1;1;57;1;1;1;5;7;0;46;;;;;;1;5;1;1;5;4;1;1;5;;;;;;;;;;;;5;5;091.7970
2;10;015;032;02;2;2;56;1;1;1;2;6;0;46;;;;;;5;5;1;1;5;4;1;1;5;;;;;;;;;;;;5;5;091.7970
2;10;012;035;01;1;2;52;1;1;1;6;1;0;36;2;009003;1;2;;5;5;1;4;5;4;1;1;5;;;;;;;;;;04;4;5;5;092.0002
2;10;012;035;02;2;1;51;1;1;1;5;1;0;51;2;009022;1;3;;4;5;1;4;5;4;1;1;5;;;;;;;;;;83;2;5;5;092.0002
2;10;012;035;03;2;3;22;1;1;3;0;4;0;88;2;036011;;;;;;;;;;3;2;1;2;1;1;2;1;1;2;1;24;;;;;092.0002
2;10;012;035;04;2;3;19;1;1;3;0;4;0;87;2;957672;;;;;;;;;;3;2;5;;;;;;;;;;;;;;092.0002
2;10;012;035;05;1;3;17;1;1;3;0;5;0;85;2;021004;;;;4;5;5;4;1;1;1;1;1;2;1;1;2;1;1;2;1;24;;;5;5;092.0002
2;10;016;036;01;1;2;45;1;1;1;4;1;0;36;2;013007;1;1;;4;5;1;5;3;3;1;1;5;;;;;;;;;;90;6;5;5;116.7013
2;10;016;036;02;2;1;40;1;1;1;6;1;0;46;2;032012;1;2;;4;5;1;5;3;3;1;1;5;;;;;;;;;;90;2;5;5;116.7013
2;10;016;036;03;2;3;08;1;2;2;0;5;0;83;2;010013;;;;4;5;5;1;4;4;1;1;5;;;;;;;;;;;;5;5;116.7013
2;10;003;037;01;2;1;65;1;1;1;4;7;0;55;;;;;;4;5;2;1;3;3;1;1;5;;;;;;;;;;;;5;5;108.3095
2;10;024;038;01;2;1;46;2;2;1;5;2;1;32;1;;;;;3;5;2;5;5;2;1;1;5;;;;;;;;;;;;5;5;108.3095
2;10;016;040;01;2;1;72;1;1;1;3;7;0;46;;;;;;2;5;1;3;3;3;1;1;5;;;;;;;;;;;;5;4;108.3095
2;10;012;041;01;1;1;38;1;1;1;6;1;0;32;1;;;;;1;3;2;2;4;4;2;1;5;;;;;;;;;;;;5;5;091.7970
2;10;012;041;02;2;2;38;1;1;1;4;1;0;32;1;;;;;3;3;2;2;4;4;2;1;5;;;;;;;;;;;;5;5;091.7970
2;10;012;043;01;2;1;31;1;1;1;5;1;0;46;2;010019;1;2;;3;5;1;5;5;5;1;1;5;;;;;;;;;;98;6;5;5;108.3095
2;10;025;045;01;2;1;82;2;2;2;2;7;0;61;;;;;;5;5;5;3;5;5;1;1;5;;;;;;;;;;;;5;5;108.3095
2;10;004;047;01;2;2;62;1;1;1;2;7;0;54;;;;;;3;5;5;2;5;4;1;1;5;;;;;;;;;;;;5;5;116.7013
2;10;004;047;02;1;1;61;2;2;1;2;7;0;54;;;;;;3;5;2;5;5;4;1;1;5;;;;;;;;;;;;5;5;116.7013
2;10;004;047;03;1;3;28;1;1;1;4;1;0;61;2;019003;1;3;;5;5;1;4;5;5;1;1;5;;;;;;;;;;01;4;5;5;116.7013
2;10;025;048;01;2;2;55;2;2;1;8;2;0;56;2;010024;2;;1;1;5;2;3;4;4;1;1;5;;;;;;;;;;94;4;5;5;097.2324
2;10;025;048;02;1;1;55;1;2;1;2;1;0;61;2;032010;1;3;;4;5;1;5;5;5;1;1;5;;;;;;;;;;95;3;5;5;097.2324
2;10;025;048;03;1;3;27;1;2;1;2;1;0;61;2;031013;1;1;;4;5;1;5;5;5;2;1;5;;;;;;;;;;98;3;5;5;097.2324
2;10;025;048;04;2;3;24;1;1;1;5;1;0;46;2;032010;3;;3;4;5;5;2;1;2;1;1;1;2;1;;;;;;;07;06;3;5;5;097.2324
2;10;003;052;01;2;1;36;1;1;1;6;1;0;31;2;010002;1;2;;2;5;1;3;4;4;1;1;5;;;;;;;;;;97;6;5;5;116.7013
2;10;003;052;02;1;2;33;1;1;1;6;1;0;36;2;056002;1;2;;5;5;1;4;5;5;1;1;5;;;;;;;;;;07;2;5;5;116.7013
2;10;003;052;03;2;3;05;2;2;2;0;5;0;83;2;010005;;;;1;5;5;1;5;5;1;1;5;;;;;;;;;;;;5;5;116.7013
2;10;025;053;01;2;1;77;2;2;1;8;7;0;82;;;;;;1;5;5;4;4;4;1;1;5;;;;;;;;;;;;5;5;091.7970
2;10;025;053;02;1;3;48;2;2;2;8;9;0;82;;;;;;5;5;5;4;5;5;1;1;5;;;;;;;;;;;;5;5;091.7970
2;10;005;055;01;2;2;42;1;1;1;6;1;0;41;2;039014;1;1;;5;5;1;5;5;5;1;1;5;;;;;;;;;;98;3;5;5;097.2324
2;10;005;055;02;1;1;41;1;1;1;6;1;0;36;2;010006;1;2;;5;5;1;4;5;5;1;1;5;;;;;;;;;;97;2;5;5;097.2324
2;10;005;055;03;1;3;06;2;2;2;0;5;0;83;2;010003;;;;5;5;5;1;5;5;1;1;5;;;;;;;;;;;;5;5;097.2324
2;10;005;055;04;2;3;04;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;097.2324
2;10;025;057;01;1;2;56;1;1;1;7;1;0;61;2;024003;1;2;;4;5;1;5;5;4;1;1;5;;;;;;;;;;77;2;5;5;116.7013
2;10;025;057;02;2;1;50;2;1;1;4;2;0;46;2;008006;1;2;;3;5;1;1;5;4;2;1;5;;;;;;;;;;76;6;5;5;116.7013
2;10;025;057;03;2;3;22;1;1;1;6;3;2;87;2;054008;1;2;;5;5;1;2;5;4;1;1;5;;;;;;;;;;;;5;5;116.7013
2;10;025;058;01;2;1;90;2;2;2;1;7;0;61;;;;;;5;5;5;5;5;5;2;1;5;;;;;;;;;;;;5;5;108.3095
2;10;025;060;01;2;1;56;1;1;1;3;1;0;46;2;005025;1;2;;5;5;1;4;5;4;1;1;5;;;;;;;;;;07;6;5;5;097.2324
2;10;025;060;02;1;2;51;1;1;1;4;1;0;36;2;005025;1;2;;4;5;1;4;5;5;1;1;5;;;;;;;;;;07;6;5;5;097.2324
2;10;025;060;03;2;3;18;1;1;2;0;5;0;85;2;025011;3;;1;1;5;5;3;1;1;1;1;1;2;1;;;;;;;25;;;5;4;097.2324
2;10;025;060;04;1;3;16;1;1;2;0;5;0;85;2;021004;;;;1;2;5;3;1;1;1;1;1;2;1;;;;;;;25;;;5;4;097.2324
2;10;004;062;01;2;1;67;1;2;2;2;7;0;55;;;;;;5;5;5;2;3;3;1;1;5;;;;;;;;;;;;5;4;108.3095
2;10;003;063;01;1;2;34;1;1;1;6;1;0;48;2;038019;1;2;;5;5;1;5;5;5;1;1;5;;;;;;;;;;06;6;5;5;091.7970
2;10;003;063;02;2;2;30;1;1;1;6;1;2;36;2;011013;1;2;;5;5;1;5;5;5;1;1;5;;;;;;;;;;06;3;5;5;091.7970
2;10;017;064;01;1;1;52;1;1;1;7;1;0;48;2;009009;1;3;;4;5;1;1;5;4;1;1;5;;;;;;;;;;88;6;5;5;108.3095
2;10;023;065;01;2;2;39;1;1;1;6;2;0;31;2;066042;1;3;;3;5;1;4;4;3;1;1;5;;;;;;;;;;07;2;5;5;097.2324
2;10;023;065;02;1;1;37;1;1;1;6;1;0;31;2;020004;1;3;;3;5;1;4;4;3;1;1;5;;;;;;;;;;96;6;5;2;097.2324
