FICHE;DATEJJ;DATEMM;DATEAA;SECT1;SECT2;ECH;JOURSEM_DEP;M1;M2;M3;M4;M5;M6;M7A1 ;M8A1;M9A1;M10A1;M11A1 ;M12A1 ;M13A1 ;M7A2 ;M8A2;M9A2;M10A2;M11A2 ;M12A2 ;M13A2 ;M7A3 ;M8A3;M9A3;M10A3;M11A3 ;M12A3 ;M13A3 ;M7A4 ;M8A4;M9A4;M10A4;M11A4 ;M12A4 ;M13A4 ;Coef;L1 ;L2 ;L3 ;L4 ;L5A1 ;L32A1 ;L5A2;L32A2 ;L5A3 ;L32A3 ;L5A4 ;L32A4 ;L6 ;L7 ;L8 ;L9 ;L31 ;R1 ;R2 ;R3 ;R4 
1;28;05;09;35;008;125;3;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;064.5600;3;;1;2007;;;;;;;;;2;1;1;2;01;;000600;000080;
1;06;05;09;35;012;126;2;3;1;1;1;1;2;1;3;2007;07;1;1;1;1;3;2008;06;1;1;1;;;;;;;;;;;;;;;064.5600;3;;2;1972;2007;2;2008;2;;;;;2;2;1;3;07;;;000280;000380
1;12;05;09;35;007;127;1;1;2;1;2;1;3;1;1;1992;04;1;2;2;1;3;1991;06;1;2;2;1;3;2004;08;1;1;2;;;;;;;;064.5600;5;15;0;1996;2007;2;1998;2;2004;2;;;2;2;2;;07;000265;;;
1;20;05;09;35;007;128;2;5;1;1;1;1;1;1;1;2007;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;079.6493;4;;1;1971;2007;2;;;;;;;0;1;1;3;06;;;000275;
1;05;05;09;35;004;129;1;3;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;079.6493;5;;1;1998;;;;;;;;;1;3;;;11;;;;
1;19;05;09;35;008;130;1;5;1;1;2;1;1;1;3;2001;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;064.5600;5;;0;1999;2002;2;;;;;;;0;1;1;1;05;;;000300;
1;13;05;09;35;011;132;2;3;4;1;1;1;1;1;3;1998;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;064.5600;3;;1;2008;2008;2;;;;;;;3;1;1;1;05;;000490;000065;000079
1;07;05;09;35;003;133;3;5;4;1;1;2;1;1;1;2004;04;1;1;4;;;;;;;;;;;;;;;;;;;;;;079.6493;1;;0;1998;2004;2;;;;;;;1;2;1;4;05;;000375;000050;
1;14;05;09;35;011;134;3;4;4;1;1;2;1;1;1;1990;11;1;1;2;;;;;;;;;;;;;;;;;;;;;;064.5600;3;;0;1956;1992;2;;;;;;;1;2;1;4;11;;000400;000120;
1;15;05;09;35;008;135;4;5;4;2;;1;1;1;3;2000;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;064.5600;3;;0;2006;2007;2;;;;;;;2;1;1;4;02;;000460;000077;
1;12;02;09;36;006;001;3;5;4;1;2;2;1;1;2;1998;07;1;1;4;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;1;1979;1998;2;;;;;;;2;1;2;;05;;000320;000100;
1;21;05;09;36;006;002;3;5;4;1;1;1;1;1;1;1998;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;079.0389;5;;1;1984;1998;2;;;;;;;4;2;1;4;11;;;;
1;28;05;09;36;003;003;3;4;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;3;;0;2007;;;;;;;;;0;1;2;;11;;;;
1;18;03;09;36;006;004;2;5;2;1;1;1;1;1;3;2004;07;1;2;3;;;;;;;;;;;;;;;;;;;;;;070.4610;1;12;0;2007;2005;1;;;;;;;2;1;1;2;08;000300;;000220;
1;27;05;09;36;010;006;2;5;4;1;2;1;1;1;1;1997;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;082.0363;4;;0;2007;2009;1;;;;;;;0;4;;;06;;000390;000060;
1;04;02;09;36;002;008;2;4;3;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;064.8829;3;;0;1973;;;;;;;;;2;1;2;;04;;000314;000031;
1;29;05;09;36;009;010;4;5;1;1;1;1;1;1;1;2007;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;082.0363;4;;1;2008;2007;2;;;;;;;1;3;;;01;;;;
1;02;04;09;36;002;011;3;4;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2007;;;;;;;;;1;1;1;4;04;;000540;000030;
1;20;02;09;36;003;012;4;5;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2009;;;;;;;;;1;2;1;4;03;;000330;000055;
1;18;02;09;36;008;014;2;5;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2006;;;;;;;;;0;1;1;1;01;;000400;000040;
1;25;03;09;36;008;015;2;5;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2007;;;;;;;;;0;2;1;4;01;;000080;000400;
1;19;03;09;36;006;016;3;5;4;1;1;1;1;1;2;2004;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;1975;2004;2;;;;;;;2;1;1;4;04;;000300;000150;000220
1;15;04;09;36;002;017;2;4;4;1;2;1;1;1;1;2007;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;082.0363;4;;1;2005;2008;1;;;;;;;1;1;1;4;05;;000800;000040;
1;13;02;09;36;004;019;4;5;1;1;2;1;1;1;1;1996;06;1;1;3;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;1;1988;1996;2;;;;;;;0;1;1;4;04;;;000068;
1;28;05;09;36;006;020;3;5;4;1;1;1;1;1;3;2007;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;082.0363;4;;0;2008;2008;2;;;;;;;0;4;;;04;;000280;000080;000350
1;10;02;09;36;013;023;1;5;4;1;2;1;1;1;2;1991;06;1;1;3;;;;;;;;;;;;;;;;;;;;;;079.0389;5;;1;2003;1992;2;;;;;;;3;2;1;4;08;;000583;000073;
1;17;02;09;36;004;025;1;5;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;064.8829;1;;0;2005;;;;;;;;;0;1;1;1;01;;000307;000074;
1;10;02;09;36;001;026;1;5;1;1;1;1;2;1;1;1996;04;1;1;2;1;3;2008;06;1;1;2;;;;;;;;;;;;;;;066.4947;1;;2;1996;1996;2;2008;2;;;;;2;2;2;;07;;;000150;
1;04;02;09;36;005;029;2;3;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2006;;;;;;;;;0;1;1;1;01;;000345;000060;
1;18;02;09;36;008;031;2;4;4;1;2;1;2;1;2;2003;04;1;3;2;1;3;1994;10;1;2;2;;;;;;;;;;;;;;;066.4947;1;;0;2008;2007;2;2002;2;;;;;2;2;1;4;08;;000760;000080;000140
1;26;05;09;36;005;032;1;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;4;;0;2005;;;;;;;;;0;2;1;3;01;;000390;000050;
1;05;02;09;36;006;035;3;5;3;1;1;2;1;1;3;2005;08;1;3;3;;;;;;;;;;;;;;;;;;;;;;064.8829;1;;1;1959;2007;2;;;;;;;0;1;1;4;06;;000928;000130;000614
1;03;02;09;36;008;036;1;4;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;0;1969;;;;;;;;;0;1;2;;02;;000300;;
1;27;05;09;36;004;037;2;5;3;1;2;1;1;1;1;1996;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;068.7531;4;;0;2004;2006;1;;;;;;;2;2;1;4;11;;;;
1;12;02;09;36;005;038;3;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2003;;;;;;;;;1;1;1;1;06;;000650;000110;
1;13;02;09;36;002;039;4;4;4;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;1997;;;;;;;;;0;1;2;;01;;000381;000030;
1;23;05;09;36;008;040;5;5;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;4;;0;2008;;;;;;;;;0;2;1;4;01;;000385;000020;
1;24;03;09;36;003;041;1;5;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;1986;;;;;;;;;1;1;1;4;02;;;;
1;17;04;09;36;008;044;4;4;4;1;2;1;1;1;3;1997;08;1;2;2;;;;;;;;;;;;;;;;;;;;;;082.0363;4;;0;2006;1999;1;;;;;;;0;1;1;3;07;;000610;000030;
1;03;02;09;36;005;045;1;4;2;1;1;2;1;1;2;1997;06;1;2;4;;;;;;;;;;;;;;;;;;;;;;066.4947;4;;0;1970;2001;1;;;;;;;0;1;1;4;04;000089;000026;;
1;05;02;09;36;006;047;3;5;3;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;080.0478;1;;0;2008;;;;;;;;;1;1;1;4;02;;000215;000090;
1;03;02;09;36;008;048;1;5;1;1;1;2;1;1;2;2005;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;1;1975;2009;2;;;;;;;0;2;2;;06;;;;
1;09;04;09;36;006;049;3;5;3;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;080.0478;1;;0;1954;;;;;;;;;0;1;1;4;04;;000315;000123;
1;18;02;09;36;008;050;2;5;4;1;1;1;2;1;3;2001;07;1;1;2;1;1;2001;04;1;1;2;;;;;;;;;;;;;;;070.4610;1;;2;1993;2001;2;2002;2;;;;;2;3;;;08;;;000070;
1;13;02;09;36;010;051;4;4;4;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;3;;0;1994;;;;;;;;;0;3;;;02;;000580;000055;
1;18;02;09;36;010;054;2;4;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;0;2004;;;;;;;;;4;1;1;4;01;;000485;000025;
1;10;03;09;36;006;055;1;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2001;;;;;;;;;1;1;2;;04;;000344;000090;
1;18;02;09;36;010;056;2;4;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;1;2006;;;;;;;;;1;3;;;07;;000500;000070;
1;17;02;09;36;006;057;1;5;3;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;064.8829;1;;1;1962;;;;;;;;;0;1;2;;05;;000486;000120;
1;18;02;09;36;002;061;2;5;4;1;1;1;1;1;1;1998;07;1;1;3;;;;;;;;;;;;;;;;;;;;;;070.4610;1;;1;1998;1998;2;;;;;;;3;1;1;1;09;;001180;000175;
1;17;03;09;36;010;062;1;4;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;0;2008;;;;;;;;;0;2;1;3;01;;000680;000050;
1;19;03;09;36;005;067;3;3;4;1;2;1;1;1;1;1998;06;1;2;2;;;;;;;;;;;;;;;;;;;;;;082.0363;3;;0;2007;2002;1;;;;;;;0;1;1;4;01;;000420;000060;
1;19;03;09;36;003;068;3;4;2;1;1;1;1;1;1;1998;05;1;2;4;;;;;;;;;;;;;;;;;;;;;;066.4947;1;12;0;1999;2007;1;;;;;;;2;2;1;4;05;000545;;000035;
1;05;06;09;36;001;070;4;5;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;070.4610;1;;0;2005;;;;;;;;;2;1;1;1;02;;000500;000050;
1;25;03;09;36;001;071;2;5;1;1;1;2;1;1;1;1993;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;1;1953;1993;2;;;;;;;0;2;2;;11;;;;
1;26;03;09;36;006;072;3;5;4;1;1;1;1;1;1;1998;09;1;2;2;;;;;;;;;;;;;;;;;;;;;;070.4610;1;;0;2007;2008;1;;;;;;;3;1;1;2;08;;000800;000250;000130
1;25;03;09;36;006;075;2;5;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2008;;;;;;;;;1;1;1;2;03;;000330;000130;
1;07;04;09;36;009;078;1;5;4;1;2;1;1;1;1;2006;05;1;4;3;;;;;;;;;;;;;;;;;;;;;;082.0363;5;;0;2005;2007;2;;;;;;;0;1;1;1;05;;000483;000025;000231
1;04;06;09;36;001;081;3;5;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2007;;;;;;;;;0;2;1;4;03;;000625;000070;
1;15;04;09;36;004;083;2;4;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;080.0478;4;;0;2007;;;;;;;;;1;1;2;;01;;000500;;
1;09;04;09;36;004;084;3;5;3;1;1;1;1;1;2;2001;04;1;1;3;;;;;;;;;;;;;;;;;;;;;;080.0478;4;;1;2006;2009;1;;;;;;;1;1;1;2;04;;000600;000040;
1;27;03;09;36;005;085;4;5;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;4;;0;2003;;;;;;;;;1;1;1;4;01;;000588;000058;
1;28;03;09;36;007;087;5;3;3;1;1;1;1;1;3;2007;07;1;1;3;;;;;;;;;;;;;;;;;;;;;;080.0478;3;;0;1985;2007;2;;;;;;;1;3;;;11;;;;
1;16;04;09;36;006;091;3;5;6;1;1;1;1;1;1;2008;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;082.0363;5;;0;1972;2008;2;;;;;;;1;2;2;;07;;000881;001071;
1;15;04;09;36;003;092;2;4;3;1;1;1;2;1;3;1993;05;1;2;1;1;3;2008;10;1;1;2;;;;;;;;;;;;;;;068.7531;4;;1;1995;1993;2;2008;2;;;;;0;2;2;;08;;000500;000200;000300
1;25;03;09;36;008;094;2;5;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2008;;;;;;;;;1;1;1;3;01;;000330;000070;
1;24;03;09;36;005;095;1;5;4;1;1;2;1;1;2;2002;05;1;1;3;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;1;1966;2002;2;;;;;;;0;1;1;3;04;;000600;000110;
1;07;05;09;36;008;099;3;4;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2005;;;;;;;;;0;2;1;4;02;;000400;;
1;07;04;09;36;005;101;1;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2008;;;;;;;;;0;1;1;3;01;;;000550;
1;15;04;09;36;003;102;2;5;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2008;;;;;;;;;1;1;1;1;05;;000475;000050;
1;15;04;09;36;007;104;2;3;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;070.4610;5;;0;2003;;;;;;;;;0;3;;;04;;000562;000053;
1;07;04;09;36;001;105;1;5;4;2;;1;1;1;2;1998;09;4;2;3;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2008;2005;1;;;;;;;1;2;1;4;04;;000455;000100;
1;07;05;09;36;001;107;3;5;4;2;;2;2;1;2;1995;04;1;2;2;1;3;2002;07;3;2;2;;;;;;;;;;;;;;;066.4947;4;;0;2007;2009;2;2008;2;;;;;2;1;1;4;04;;000430;000035;
1;03;06;09;36;003;111;2;4;4;1;2;1;1;1;2;1992;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;082.0363;3;;0;2006;2007;2;;;;;;;0;1;;;11;;;;
1;04;06;09;36;008;112;3;3;1;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;3;;0;2005;;;;;;;;;1;1;2;;03;;;;
1;07;04;09;36;004;114;1;5;3;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;080.0478;5;;0;1957;;;;;;;;;0;1;1;2;03;;000234;000084;
1;15;04;09;36;001;121;2;5;1;1;1;1;1;1;1;1991;05;1;3;3;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;1985;1992;1;;;;;;;0;1;2;;03;;;;
1;10;04;09;36;001;122;4;4;;1;2;1;1;1;1;2007;09;1;1;2;;;;;;;;;;;;;;;;;;;;;;066.4947;3;;1;2005;2007;2;;;;;;;0;2;1;4;08;;000740;000200;
1;07;04;09;36;003;124;1;5;4;1;2;1;1;1;3;2003;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;0;2007;2008;1;;;;;;;2;1;1;2;02;;000600;000020;000140
1;28;05;09;36;003;125;3;3;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;0;2005;;;;;;;;;0;2;1;3;11;;;;
1;13;06;09;36;003;128;5;3;4;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;0;2008;;;;;;;;;2;2;1;4;03;;000380;000050;
1;10;04;09;36;002;131;4;3;4;1;;1;1;1;1;1997;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;066.4947;3;;0;2008;2007;2;;;;;;;0;1;1;1;07;;000580;000020;000289
1;05;05;09;36;005;136;1;4;4;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;1975;;;;;;;;;0;1;2;;04;;;;
1;28;05;09;36;006;137;3;5;4;1;1;1;1;1;3;2003;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;066.4947;4;;0;2004;2008;2;;;;;;;1;2;1;4;11;;;;
1;17;04;09;36;002;141;4;3;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;1994;;;;;;;;;1;1;2;;02;;;000500;
1;23;05;09;36;002;143;5;4;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;3;;0;2008;;;;;;;;;1;1;1;2;01;;000380;000040;
1;05;06;09;36;006;145;4;5;3;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;080.0478;1;;0;1985;;;;;;;;;0;1;1;3;05;;000318;000110;
1;06;05;09;36;003;146;2;1;3;1;1;1;1;1;3;1997;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;080.0478;4;;0;2003;2001;2;;;;;;;1;1;1;4;01;;000420;000010;
1;21;05;09;36;009;148;3;5;4;1;1;1;1;1;3;2007;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;082.0363;4;;2;2007;2008;2;;;;;;;2;3;;;08;;000230;000080;000300
1;29;05;09;36;007;150;4;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2006;;;;;;;;;1;1;1;2;06;;000500;000080;
1;05;06;09;36;006;151;4;5;4;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2005;;;;;;;;;2;1;1;2;03;;000442;000060;
1;27;05;09;36;001;154;2;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2005;;;;;;;;;0;1;1;3;03;;000440;000050;
1;06;05;09;36;008;156;2;5;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;080.0478;4;;0;2008;;;;;;;;;1;1;1;2;01;;000400;000040;
1;04;06;09;36;008;157;3;4;4;1;1;1;1;1;3;1992;04;1;3;2;;;;;;;;;;;;;;;;;;;;;;082.0363;3;;0;2006;2008;2;;;;;;;0;1;1;3;05;;000500;000015;
1;04;06;09;36;004;158;3;5;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;0;2008;;;;;;;;;2;1;1;2;11;;000750;000070;
1;04;06;09;36;005;159;3;5;4;1;1;1;1;1;1;1996;08;1;2;2;;;;;;;;;;;;;;;;;;;;;;082.0363;4;;0;2005;2001;1;;;;;;;1;1;1;3;06;;000750;000080;
1;05;06;09;36;008;160;4;5;2;1;2;1;1;1;1;1992;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;082.0363;3;25;1;2001;1992;2;;;;;;;1;1;2;;11;;;;
1;26;05;09;36;008;161;1;5;4;1;2;1;1;1;1;2001;07;1;3;2;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2008;2007;2;;;;;;;1;1;1;3;11;;;;
1;29;05;09;36;008;162;4;5;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;0;2006;;;;;;;;;2;2;1;3;11;;000600;000050;
1;15;05;09;36;003;163;4;5;4;1;1;1;1;1;3;2006;05;1;4;3;;;;;;;;;;;;;;;;;;;;;;066.4947;3;;0;1968;2007;1;;;;;;;2;1;1;2;08;;000450;000040;
1;05;06;09;36;007;164;4;5;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;0;2008;;;;;;;;;0;2;1;2;03;;000600;000100;
1;14;05;09;36;001;166;3;5;1;1;1;1;1;1;2;1993;04;1;1;1;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;0;1983;1993;2;;;;;;;1;1;2;;05;;;;
1;11;06;09;36;003;167;3;5;1;1;2;2;1;1;1;1997;05;1;4;4;;;;;;;;;;;;;;;;;;;;;;066.4947;3;;0;1981;1997;2;;;;;;;0;2;2;;08;;;000100;
1;19;05;09;36;009;174;1;4;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2008;;;;;;;;;1;2;1;4;02;;000335;000040;
1;23;05;09;36;010;178;5;5;4;1;1;1;1;1;3;2001;09;1;2;3;;;;;;;;;;;;;;;;;;;;;;079.0389;4;;0;2002;2003;1;;;;;;;3;2;1;3;08;;000700;000310;
1;19;05;09;36;008;183;1;4;2;1;1;1;1;1;3;2008;06;2;2;2;;;;;;;;;;;;;;;;;;;;;;070.4610;1;18;0;2005;2008;1;;;;;;;1;4;;;11;;;;
1;06;06;09;36;001;189;5;5;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;0;2008;;;;;;;;;2;1;1;3;11;;000640;000040;
1;19;05;09;36;013;190;1;5;3;2;;2;1;1;3;1990;07;1;2;2;;;;;;;;;;;;;;;;;;;;;;068.7531;4;;0;2008;2008;2;;;;;;;1;1;1;1;11;;;;
1;14;05;09;36;002;191;3;5;4;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;1;1981;;;;;;;;;0;1;2;;11;;;;
1;19;05;09;36;009;192;1;5;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;;2007;;;;;;;;;1;2;1;4;01;;;000380;
1;21;05;09;36;002;196;3;2;1;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;3;;0;1997;;;;;;;;;0;2;1;3;02;;;000150;
1;27;05;09;36;007;197;2;5;1;1;1;1;1;1;3;2007;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;066.4947;4;;1;1975;2007;2;;;;;;;1;2;2;;07;;;000350;000500
1;04;06;09;36;002;204;3;3;1;1;1;1;1;1;3;2008;04;1;2;3;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;1995;2008;1;;;;;;;0;1;2;;04;;;000110;
1;27;05;09;36;002;205;2;;6;1;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;;;0;1985;;;;;;;;;0;1;2;;11;;;;
1;04;06;09;36;001;208;3;5;4;1;1;1;1;1;2;2003;;1;2;3;;;;;;;;;;;;;;;;;;;;;;082.0363;1;;0;2007;2003;1;;;;;;;1;2;1;3;01;;000410;000025;
1;06;06;09;36;001;209;5;5;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;082.0363;3;;0;2008;;;;;;;;;1;1;1;2;01;;000300;000095;
1;04;06;09;36;006;210;3;5;4;1;1;2;1;1;2;1993;05;1;1;3;;;;;;;;;;;;;;;;;;;;;;066.4947;1;;;2001;1993;2;;;;;;;2;1;2;;04;;000390;000100;
1;04;06;09;36;004;211;3;5;4;1;1;1;1;1;3;2006;07;1;1;3;;;;;;;;;;;;;;;;;;;;;;066.7438;1;;0;2004;2007;2;;;;;;;4;1;1;4;05;;000580;000200;
1;12;05;09;37;007;003;1;5;4;1;1;1;2;1;1;1998;05;1;1;3;1;3;2002;05;1;3;2;;;;;;;;;;;;;;;071.7530;1;;1;2008;2000;1;2002;2;;;;;1;2;1;4;07;;000535;000030;000070
1;10;03;09;37;003;005;1;5;4;2;;2;1;1;1;2003;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;2005;2;;;;;;;1;1;1;4;04;;000450;000030;
1;08;05;09;37;013;006;4;4;3;1;2;1;1;1;3;2001;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;074.1899;1;;0;2007;2001;;;;;;;;2;1;1;2;03;;000650;000040;
1;05;05;09;37;005;009;1;5;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;086.3778;4;;0;2008;;;;;;;;;1;1;1;4;01;;000460;000015;
1;11;03;09;37;012;012;2;5;1;1;1;1;1;1;2;2004;05;1;2;3;;;;;;;;;;;;;;;;;;;;;;076.0329;1;;0;1985;2004;1;;;;;;;3;1;2;;06;;000150;;
1;10;03;09;37;004;015;1;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;1;1;1;1;05;;000410;000025;
1;25;03;09;37;002;020;2;6;3;2;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;086.3778;1;;0;2007;;;;;;;;;0;2;1;4;11;;000500;000030;
1;12;03;09;37;001;021;3;5;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;1981;;;;;;;;;0;1;2;;11;;;;
1;13;02;09;37;002;023;4;5;3;1;1;1;1;1;1;2007;07;1;4;3;;;;;;;;;;;;;;;;;;;;;;083.2218;1;;0;1997;2007;2;;;;;;;1;1;1;4;01;;;;
1;12;03;09;37;001;025;3;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2005;;;;;;;;;0;1;1;2;01;;000498;000080;
1;12;03;09;37;009;026;3;5;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;0;1;1;4;01;;000700;000125;
1;11;03;09;37;009;027;2;5;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2007;;;;;;;;;0;2;1;4;01;;000460;000020;
1;10;04;09;37;012;029;4;2;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;2008;;;;;;;;;1;2;1;4;01;;000350;000025;
1;18;02;09;37;005;031;2;4;4;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;071.7530;1;;0;1988;;;;;;;;;0;2;2;;11;;;;
1;18;02;09;37;012;032;2;3;4;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;085.2892;1;;0;1976;;;;;;;;;1;1;1;3;05;;000200;000020;
1;12;03;09;37;012;034;3;4;4;1;1;2;1;1;1;1988;06;1;4;4;;;;;;;;;;;;;;;;;;;;;;088.5235;1;;0;1959;1998;1;;;;;;;0;1;2;;02;;000100;000015;
1;18;04;09;37;002;035;5;5;2;1;2;2;2;1;3;2001;05;1;2;1;1;3;2005;05;2;2;2;;;;;;;;;;;;;;;072.0218;1;18;0;2004;2002;1;;2;;;;;5;1;1;3;08;001350;;000200;
1;05;05;09;37;013;036;1;5;4;1;2;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;076.0329;1;;1;2006;;;;;;;;;2;1;1;1;07;;000500;000150;
