FICHE;SECT1;SECT2;ECH;NUMPERS;NUMDEP;D2A;D2B;D3;D4;D5A;D5B;D6;D7;D8;D9;D10;D11;Coef
3;36;002;011;01;02;11;;037002;1300;53;;;037002;1301;001;0;;082.0363
3;36;002;011;01;03;53;;037002;1310;11;;;037002;1311;001;0;;082.0363
3;36;002;011;01;04;11;;037002;1900;54;;;036001;1920;020;1;;082.0363
3;36;002;011;01;05;54;;036001;2230;01;;;036002;2235;005;0;;082.0363
3;36;003;012;01;01;01;;036003;0750;57;;;035002;0800;010;0;;082.0363
3;36;003;012;01;02;57;;035002;0920;01;;;036003;0930;010;0;;082.0363
3;36;003;012;01;03;01;;036003;1330;42;;;036002;1342;012;0;;082.0363
3;36;003;012;01;04;42;;036002;1500;54;;;037012;1505;005;0;;082.0363
3;36;003;012;01;05;54;;037012;1645;01;;;036003;1655;010;0;;082.0363
3;36;003;012;01;06;01;;036003;1945;57;;;035002;1955;010;0;;082.0363
3;36;003;012;01;07;57;;035002;2145;57;;;036005;2155;010;0;;082.0363
3;36;003;012;01;08;57;;036005;2330;01;;;036003;2335;005;0;;082.0363
3;36;008;014;01;01;01;;036008;1100;25;;;033001;1103;003;0;;082.0363
3;36;008;014;01;02;25;;033001;1830;01;;;036008;1833;003;0;;082.0363
3;36;008;014;01;03;01;;036008;1900;54;;;026010;1920;020;0;;082.0363
3;36;008;015;01;01;01;;036008;0750;25;;;033003;0758;008;0;;082.0363
3;36;008;015;01;02;25;;033003;0815;55;;;031001;0830;015;0;;082.0363
3;36;008;015;01;03;55;;031001;1115;01;;;036008;1130;015;0;;082.0363
3;36;006;016;01;01;01;;036006;0830;12;;;037004;0900;030;1;1;082.0363
3;36;006;016;01;02;12;;037004;1030;12;;;038015;1100;030;1;1;082.0363
3;36;006;016;01;03;12;;038015;1230;12;;;005022;1245;015;1;1;082.0363
3;36;006;016;01;04;12;;005022;1415;01;;;036006;1450;035;1;1;082.0363
3;36;006;016;01;05;01;;036006;1505;12;;;019007;1530;025;1;1;082.0363
3;36;006;016;01;06;12;;019007;1830;12;;;012002;1900;030;1;1;082.0363
3;36;006;016;01;07;12;;012002;2000;01;;;036006;2020;020;1;1;082.0363
3;36;002;017;01;01;01;;036002;0950;11;;;037009;0955;005;1;;082.0363
3;36;002;017;01;02;11;;037009;1915;01;;;036002;1920;005;1;;082.0363
3;36;004;019;01;01;01;;036004;1000;33;;;024007;1015;015;1;1;066.4947
3;36;004;019;01;02;33;;024007;1100;01;;;036004;1120;020;1;1;066.4947
3;36;004;019;02;01;01;;036004;0700;11;;;024010;0730;030;1;1;066.4947
3;36;004;019;02;02;11;;024010;1100;01;;;036004;1130;030;1;1;066.4947
3;36;004;019;02;03;01;;036004;1400;54;;;035003;1430;030;1;1;066.4947
3;36;004;019;02;04;54;;035003;1600;01;;;036004;1630;030;1;1;066.4947
3;36;006;020;01;01;11;;004018;0530;01;;;036006;0600;030;1;2;082.0363
3;36;006;020;01;02;01;;036006;1500;52;;;036001;1630;090;0;;082.0363
3;36;006;020;01;03;52;;036001;1630;01;;;036006;1700;030;0;;082.0363
3;36;006;020;01;04;01;;036006;2000;11;;;004018;2030;030;1;1;082.0363
3;36;013;023;01;01;01;;036013;0740;11;;;011013;0820;040;2;1;079.0389
3;36;013;023;01;02;11;;011013;1730;01;;;036013;1800;030;2;1;079.0389
3;36;013;023;01;03;01;;036013;1835;02;;;028001;1850;015;1;1;079.0389
3;36;013;023;01;04;02;;028001;1855;01;;;036013;1910;015;1;1;079.0389
3;36;013;023;01;05;01;;036013;1911;02;;;028001;1924;013;1;1;079.0389
3;36;013;023;01;06;02;;028001;1926;01;;;036013;1939;013;1;1;079.0389
3;36;013;023;02;01;01;;036013;0830;11;;;030006;0835;005;0;;079.0389
3;36;013;023;02;02;11;;030006;1230;53;;;037010;1240;010;1;1;079.0389
3;36;013;023;02;03;53;;037010;1335;11;;;030006;1350;015;1;1;079.0389
3;36;013;023;02;04;11;;030006;1800;01;;;036013;1834;034;0;;079.0389
3;36;013;023;02;05;01;;036013;1835;02;;;028001;1850;015;1;1;079.0389
3;36;013;023;02;06;02;;028001;1855;01;;;036013;1910;015;1;1;079.0389
3;36;013;023;02;07;01;;036013;1911;02;;;028001;1924;013;1;1;079.0389
3;36;013;023;02;08;02;;028001;1926;01;;;036013;1939;013;1;1;079.0389
3;36;013;023;03;01;01;;036013;0715;11;;;032007;0750;035;2;1;079.0389
3;36;013;023;03;02;11;;032007;1715;01;;;036013;1745;030;2;1;079.0389
3;36;013;023;03;03;01;;036013;1835;02;;;028001;1850;015;1;1;079.0389
3;36;013;023;03;04;02;;028001;1855;01;;;036013;1910;015;1;1;079.0389
3;36;013;023;03;05;01;;036013;1911;02;;;028001;1924;013;1;1;079.0389
3;36;013;023;03;06;02;;028001;1926;01;;;036013;1939;013;1;1;079.0389
3;36;013;023;04;01;01;;036013;0730;24;;;028002;0800;030;2;1;079.0389
3;36;013;023;04;02;24;;028002;1630;01;;;036013;1700;030;2;1;079.0389
3;36;004;025;01;01;01;;036004;1630;31;;;035001;1640;010;0;;064.8829
3;36;004;025;01;02;31;;035001;1740;01;;;036004;1750;010;0;;064.8829
3;36;001;026;01;01;01;;036001;0930;51;;;037002;0950;020;0;;066.4947
3;36;001;026;01;02;51;;037002;1100;33;;;037008;1110;010;0;;066.4947
3;36;001;026;01;03;33;;037008;1110;32;;;037008;1112;002;0;;066.4947
3;36;001;026;01;04;32;;037008;1130;01;;;036001;1145;015;0;;066.4947
3;36;001;026;01;05;01;;036001;1500;33;;;037001;1520;020;0;;066.4947
3;36;001;026;01;06;33;;037001;1550;42;;;037001;1555;005;0;;066.4947
3;36;001;026;01;07;42;;037001;1600;52;;;037001;1630;030;0;;066.4947
3;36;001;026;01;08;52;;037001;1630;01;;;036001;1700;030;0;;066.4947
3;36;001;026;02;01;01;;036001;0800;11;;;037008;0818;018;0;;066.4947
3;36;001;026;02;02;11;;037008;1200;01;;;036001;1215;015;0;;066.4947
3;36;001;026;02;03;01;;036001;1330;42;;;036003;1338;008;0;;066.4947
3;36;001;026;02;04;42;;036003;1400;11;;;037008;1410;010;0;;066.4947
3;36;001;026;02;05;11;;037008;1830;01;;;036001;1845;015;0;;066.4947
3;36;005;029;01;01;01;;036005;0930;25;;;025007;0945;015;0;;082.0363
3;36;005;029;01;02;25;;025007;1130;53;;;033001;1135;005;0;;082.0363
3;36;005;029;01;03;53;;033001;1155;25;;;025007;1200;005;0;;082.0363
3;36;005;029;01;04;25;;025007;1300;55;;;033001;1307;007;0;;082.0363
3;36;005;029;01;05;55;;033001;1500;55;;;035002;1530;030;0;;082.0363
3;36;005;029;01;06;55;;035002;1700;57;;;035002;1710;010;0;;082.0363
3;36;005;029;01;07;57;;035002;1935;01;;;036005;1955;020;0;;082.0363
3;36;008;031;01;01;01;;036008;0845;11;;;021009;0900;015;1;1;066.4947
3;36;008;031;01;02;11;;021009;1730;01;;;036008;1752;022;1;1;066.4947
3;36;008;031;01;03;01;;036008;2200;64;57;;037011;2212;012;1;1;066.4947
3;36;008;031;01;04;62;57;037011;2220;57;;;033002;2234;014;1;1;066.4947
3;36;008;031;01;05;57;;033009;2430;61;57;;039001;2450;020;1;1;066.4947
3;36;008;031;01;06;63;57;039001;2500;01;;;036008;2517;017;1;1;066.4947
3;36;008;031;02;01;01;;036008;1300;11;;;036005;1315;015;1;1;066.4947
3;36;008;031;02;02;11;;036005;2200;01;;;036008;2210;010;1;1;066.4947
3;36;008;031;02;03;01;;036008;2400;57;;;036001;2405;005;0;;066.4947
3;36;008;031;02;04;57;;036001;2730;01;;;036008;2735;005;0;;066.4947
3;36;005;032;01;01;01;;036005;1400;42;;;036006;1413;013;0;;082.0363
3;36;005;032;01;02;42;;036006;1445;01;;;036005;1455;010;0;;082.0363
3;36;006;035;02;01;01;;036006;1330;42;;;036013;1400;030;0;;064.8829
3;36;006;035;02;02;42;;036013;1410;33;;;036001;1440;030;0;;064.8829
3;36;006;035;02;03;33;;036001;1643;01;;;036006;1648;005;0;;064.8829
3;36;008;036;01;01;01;;036008;0900;61;42;;028007;0935;035;1;3;066.4947
3;36;008;036;01;02;61;42;028007;1000;33;;;028013;1015;015;0;;066.4947
3;36;008;036;01;03;33;;028013;1100;01;;;036008;1130;030;1;3;066.4947
3;36;008;036;02;01;01;;036008;0900;42;;;028007;0935;035;1;3;066.4947
3;36;008;036;02;02;42;;028007;1000;33;;;028013;1015;015;0;;066.4947
3;36;008;036;02;03;33;;028013;1100;01;;;036008;1130;030;1;3;066.4947
3;36;004;037;01;01;01;;036004;0815;61;22;;033008;0830;015;1;1;068.7531
3;36;004;037;01;02;63;22;033008;0845;01;;;036004;0900;015;1;1;068.7531
3;36;004;037;01;03;01;;036004;1600;64;22;;033008;1615;015;1;1;068.7531
3;36;004;037;01;04;62;22;033008;1630;01;;;036004;1655;025;1;1;068.7531
3;36;004;037;02;01;01;;036004;0815;22;;;033008;0830;015;1;1;068.7531
3;36;004;037;02;02;22;;033008;1630;01;;;036004;1655;025;1;1;068.7531
3;36;002;039;01;01;01;;036002;1100;33;;;025007;1110;010;0;;082.0363
3;36;002;039;01;02;33;;025007;1145;01;;;036002;1155;010;0;;082.0363
3;36;008;040;01;01;01;;036008;1700;52;;;025008;1810;070;0;;082.0363
3;36;008;040;01;02;52;;025008;1810;54;;;025009;1920;070;0;;082.0363
3;36;008;040;01;03;54;;025009;2145;01;;;036008;2200;015;0;;082.0363
3;36;003;041;01;01;01;;036003;1400;32;;;033009;1415;015;0;;082.0363
3;36;003;041;01;02;32;;033009;1430;32;;;033009;1431;001;0;;082.0363
3;36;003;041;01;03;32;;033009;1451;01;;;036003;1456;005;1;;082.0363
3;36;003;041;01;04;01;;036003;1600;52;;;025007;1625;025;1;;082.0363
3;36;003;041;01;05;52;;025007;1625;54;;;036007;1645;020;1;;082.0363
3;36;003;041;01;06;54;;036007;1712;57;;;036001;1715;003;0;;082.0363
3;36;003;041;01;07;57;;036001;1745;01;;;036003;1800;015;0;;082.0363
3;36;008;044;01;01;01;;036008;1700;42;;;024008;1715;015;1;1;082.0363
3;36;008;044;01;02;42;;024008;1800;54;;;021011;1820;020;1;1;082.0363
3;36;008;044;01;03;54;;021011;1830;01;;;036008;1850;020;1;1;082.0363
3;36;008;044;01;04;01;;036008;2100;57;;;030007;2110;010;1;1;082.0363
3;36;008;044;01;05;57;;030007;2400;01;;;036008;2410;010;1;1;082.0363
3;36;005;045;01;01;01;;036005;0700;33;;;036005;0703;003;0;;066.4947
3;36;005;045;01;02;33;;036005;0705;01;;;036005;0708;003;0;;066.4947
3;36;005;045;01;03;01;;036005;0800;41;;;036005;0830;030;0;;066.4947
3;36;005;045;01;04;41;;036005;1230;01;;;036005;1300;030;0;;066.4947
3;36;005;045;02;01;01;;036005;1320;41;;;033009;1330;010;0;;066.4947
3;36;005;045;02;02;41;;033009;1410;33;;;036004;1420;010;0;;066.4947
3;36;005;045;02;03;33;;036004;1425;01;;;036005;1430;005;0;;066.4947
3;36;006;047;01;01;01;;036006;0720;53;;;002007;0728;008;0;;080.0478
3;36;006;047;01;02;53;;025007;0755;11;;;025007;0800;005;0;;080.0478
3;36;006;047;01;03;11;;025007;1300;01;;;036006;1310;010;0;;080.0478
3;36;006;047;01;04;01;;036006;1430;42;;;031001;1440;010;0;;080.0478
3;36;006;047;01;05;42;;031001;1443;55;;;031001;1446;003;0;;080.0478
3;36;006;047;01;06;55;;031001;1850;53;;;037012;1857;007;0;;080.0478
3;36;006;047;01;07;53;;037012;1950;53;;;036002;1953;003;0;;080.0478
3;36;006;047;01;08;53;;036002;2100;01;;;036006;2107;007;0;;080.0478
3;36;008;048;01;01;01;;036008;0915;91;;;020010;0930;015;1;3;082.0363
3;36;008;048;01;02;91;;020010;1130;01;;;036008;1145;015;1;3;082.0363
3;36;006;049;01;01;01;;036006;1600;33;;;036003;1610;010;0;;080.0478
3;36;006;049;01;02;33;;036003;1750;01;;;036006;1800;010;0;;080.0478
3;36;008;050;01;01;01;;036008;0600;11;;;004013;0630;030;1;1;070.4610
3;36;008;050;01;02;11;;004013;0700;12;;;957631;0830;090;1;;070.4610
3;36;008;050;01;03;12;;957631;0900;12;;;055071;1000;060;1;;070.4610
3;36;008;050;01;04;12;;055071;1020;12;;;056001;1100;040;1;;070.4610
3;36;008;050;01;05;12;;056001;1115;11;;;004013;1145;030;1;;070.4610
3;36;008;050;01;06;11;;004013;1300;12;;;066086;1345;045;1;;070.4610
3;36;008;050;01;07;12;;066086;1545;11;;;004013;1630;045;1;;070.4610
3;36;008;050;01;08;11;;004013;1700;01;;;036008;1730;030;1;1;070.4610
3;36;008;050;02;01;01;;036008;1400;33;;;036001;1405;005;1;;070.4610
3;36;008;050;02;02;33;;036001;1435;32;;;033009;1440;005;1;;070.4610
3;36;008;050;02;03;32;;033009;1525;01;;;036008;1530;005;1;;070.4610
3;36;008;050;03;01;01;;036008;0530;11;;;014007;0545;015;1;1;070.4610
3;36;008;050;03;02;11;;014007;0600;12;;;062001;0640;040;1;;070.4610
3;36;008;050;03;03;12;;062001;0706;12;;;968235;0746;040;1;;070.4610
3;36;008;050;03;04;12;;968235;0900;12;;;041014;0950;050;1;;070.4610
3;36;008;050;03;05;12;;041014;1130;11;;;014007;1200;030;1;;070.4610
3;36;008;050;03;06;11;;014007;1300;01;;;036008;1330;030;1;1;070.4610
3;36;010;054;01;01;01;;036010;0730;33;;;037003;0740;010;0;;066.4947
3;36;010;054;01;02;33;;037003;0742;01;;;036010;0750;008;0;;066.4947
3;36;010;054;01;03;01;;036010;0810;25;;;036002;0820;010;1;;066.4947
3;36;010;054;01;04;25;;036002;1215;01;;;036010;1225;010;1;;066.4947
3;36;010;054;01;05;01;;036010;1400;25;;;036002;1410;010;1;;066.4947
3;36;010;054;01;06;25;;036002;1700;01;;;036010;1710;010;1;;066.4947
3;36;010;054;02;01;29;;036010;1430;29;;;050005;1520;050;3;;066.4947
3;36;010;054;02;02;29;;050005;1740;01;;;036010;1835;055;3;;066.4947
3;36;010;054;02;03;01;;036010;2155;55;;;037003;2205;010;0;;066.4947
3;36;010;054;02;04;55;;037003;2400;01;;;036010;2410;010;0;;066.4947
3;36;006;055;01;01;01;;036006;1100;11;;;028002;1110;010;1;;082.0363
3;36;006;055;01;02;11;;028002;1240;01;;;036006;1250;010;1;;082.0363
3;36;006;055;01;03;01;;036006;1515;56;;;024011;1535;020;1;3;082.0363
3;36;006;055;01;04;56;;024011;1600;42;;;011007;1620;020;1;3;082.0363
3;36;006;055;01;05;42;;011007;1621;01;;;036006;1635;014;1;3;082.0363
3;36;006;055;01;06;01;;036006;1710;32;;;033009;1712;002;0;;082.0363
3;36;006;055;01;07;32;;033009;1740;01;;;036006;1743;003;0;;082.0363
3;36;010;056;01;01;01;;036010;1000;53;;;036010;1001;001;0;;082.0363
3;36;010;056;01;02;53;;036010;1100;01;;;036010;1101;001;0;;082.0363
3;36;010;056;01;03;01;;036010;1115;42;;;036010;1116;001;0;;082.0363
3;36;010;056;01;04;42;;036010;1130;01;;;036010;1131;001;0;;082.0363
3;36;010;056;01;05;01;;036010;1815;54;;;025006;1825;010;1;;082.0363
3;36;010;056;01;06;54;;025006;2000;53;;;025012;2005;005;0;;082.0363
3;36;010;056;01;07;53;;025012;2400;54;;;025006;2405;005;0;;082.0363
3;36;010;056;01;08;54;;025006;2405;01;;;036010;2415;010;1;;082.0363
3;36;006;057;01;01;01;;036006;1445;41;;;036006;1500;015;0;;064.8829
3;36;006;057;01;02;41;;036006;1600;01;;;036006;1620;020;0;;064.8829
3;36;006;057;02;01;01;;036006;1330;32;;;033009;1345;015;0;;064.8829
3;36;006;057;02;02;32;;033009;1400;01;;;036006;1415;015;0;;064.8829
3;36;006;057;02;03;01;;036006;1445;61;41;;036006;1500;015;0;;064.8829
3;36;006;057;02;04;61;41;036006;1600;01;;;036006;1620;020;0;;064.8829
3;36;002;061;01;01;01;;036002;0930;11;;;037011;0945;015;0;;070.4610
3;36;002;061;01;02;11;;037011;1940;01;;;036002;1955;015;0;;070.4610
3;36;002;061;02;01;01;;036002;1545;11;;;037011;1555;010;0;;070.4610
3;36;002;061;02;02;11;;037011;1830;01;;;036002;1840;010;0;;070.4610
3;36;002;061;03;01;01;;036002;1100;54;;;036005;1110;010;0;;070.4610
3;36;002;061;03;02;54;;036005;1145;91;;;037009;1200;015;1;3;070.4610
3;36;002;061;03;03;91;;037009;1300;54;;;036005;1310;010;1;3;070.4610
3;36;002;061;03;04;54;;036005;1430;91;;;037009;1445;015;1;3;070.4610
3;36;002;061;03;05;91;;037009;1550;54;;;036005;1600;010;1;3;070.4610
3;36;002;061;03;06;54;;036005;1615;01;;;036002;1620;005;1;3;070.4610
3;36;002;061;03;07;01;;036002;1630;54;;;031014;1640;010;1;3;070.4610
3;36;002;061;03;08;54;;031014;2000;33;;;031014;2001;001;0;;070.4610
3;36;002;061;03;09;33;;031014;2020;54;;;031014;2021;001;0;;070.4610
3;36;002;061;03;10;54;;031014;2455;01;;;036002;2515;020;0;;070.4610
3;36;010;062;01;01;01;;036010;0745;29;;;015006;0815;030;1;1;066.4947
3;36;010;062;01;02;29;;015006;1530;01;;;036010;1600;030;1;1;066.4947
3;36;010;062;02;01;01;;036010;0739;25;;;025007;0758;019;1;1;066.4947
3;36;010;062;02;02;25;;025007;1145;53;;;025007;1149;004;0;;066.4947
3;36;010;062;02;03;53;;025007;1225;01;;;036010;1240;015;1;1;066.4947
3;36;010;062;02;04;01;;036010;1437;25;;;025007;1500;023;1;1;066.4947
3;36;010;062;02;05;25;;025007;1705;01;;;036010;1735;030;1;1;066.4947
3;36;005;067;01;01;01;;036005;0600;51;;;031015;0700;060;0;;082.0363
3;36;005;067;01;02;51;;031015;0800;01;;;036005;0900;060;0;;082.0363
3;36;005;067;01;03;01;;036005;0950;25;;;037012;1000;010;0;;082.0363
3;36;005;067;01;04;25;;037012;1700;01;;;036005;1710;010;0;;082.0363
3;36;003;068;01;01;01;;036003;0845;61;41;;030001;0900;015;1;1;066.4947
3;36;003;068;01;02;61;41;030001;1000;61;51;;016005;1020;020;1;1;066.4947
3;36;003;068;01;03;61;51;016005;1145;01;;;036003;1205;020;1;1;066.4947
3;36;003;068;01;04;01;;036003;1210;12;;;026012;1220;010;1;1;066.4947
3;36;003;068;01;05;12;;026012;1750;01;;;036003;1800;010;1;1;066.4947
3;36;003;068;02;01;01;;036003;0845;41;;;030001;0900;015;1;1;066.4947
3;36;003;068;02;02;41;;030001;1000;51;;;016005;1020;020;1;1;066.4947
3;36;003;068;02;03;51;;016005;1145;01;;;036003;1205;020;1;1;066.4947
3;36;003;068;02;04;01;;036003;1500;33;;;036006;1510;010;0;;066.4947
3;36;003;068;02;05;33;;036006;1540;01;;;036003;1550;010;0;;066.4947
3;36;001;070;01;01;01;;036001;0830;61;22;;037012;0840;010;0;;070.4610
3;36;001;070;01;02;63;22;037012;0841;01;;;036001;0846;005;0;;070.4610
3;36;001;070;01;03;01;;036001;1645;64;22;;037012;1650;005;0;;070.4610
3;36;001;070;01;04;62;22;037012;1700;01;;;036001;1710;010;0;;070.4610
3;36;001;070;02;01;01;;036001;0750;23;;;036006;0752;002;0;;070.4610
3;36;001;070;02;02;23;;036006;1205;01;;;036001;1208;003;0;;070.4610
3;36;001;070;02;03;01;;036001;1315;23;;;036006;1317;002;0;;070.4610
3;36;001;070;02;04;23;;036006;1600;01;;;036001;1602;002;0;;070.4610
3;36;001;070;02;05;01;;036001;1615;54;;;020010;1700;045;2;3;070.4610
3;36;001;070;02;06;54;;020010;1945;01;;;036001;2015;030;2;3;070.4610
3;36;001;070;03;01;01;;036001;0830;22;;;037012;0840;010;0;;070.4610
3;36;001;070;03;02;22;;037012;1700;01;;;036001;1710;010;0;;070.4610
3;36;001;071;01;01;01;;036001;0745;11;;;035001;0807;022;0;;082.0363
3;36;001;071;01;02;11;;035001;1818;01;;;036001;1835;017;0;;082.0363
3;36;006;072;01;01;01;;036006;0915;61;55;;036001;0925;010;0;;070.4610
3;36;006;072;01;02;63;55;036001;0935;33;;;036001;0940;005;0;;070.4610
3;36;006;072;01;03;33;;036001;0941;64;55;;036001;0946;005;0;;070.4610
3;36;006;072;01;04;62;55;036001;1010;61;55;;035002;1025;015;0;;070.4610
3;36;006;072;01;05;63;55;035002;1030;01;;;036006;1035;005;0;;070.4610
3;36;006;072;01;06;01;;036006;1220;64;55;;035002;1225;005;0;;070.4610
3;36;006;072;01;07;62;55;035002;1235;01;;;036006;1240;005;0;;070.4610
3;36;006;072;01;08;01;;036006;1245;61;54;;020002;1300;015;1;1;070.4610
3;36;006;072;01;09;61;54;020002;1700;01;;;036006;1720;020;1;1;070.4610
3;36;006;072;01;10;01;;036006;1810;61;55;;036002;1825;015;0;;070.4610
3;36;006;072;01;11;63;55;036002;1835;53;;;037011;1850;015;0;;070.4610
3;36;006;072;01;12;53;;037011;2030;54;;;037007;2035;005;0;;070.4610
3;36;006;072;01;13;54;;037007;2430;01;;;036006;2450;020;0;;070.4610
3;36;006;072;02;01;01;;036006;0830;11;;;035001;0835;005;0;;070.4610
3;36;006;072;02;02;11;;035001;1800;33;;;036006;1805;005;0;;070.4610
3;36;006;072;02;03;33;;036006;1820;01;;;036006;1821;001;0;;070.4610
3;36;006;072;02;04;01;;036006;1950;64;55;;036002;2000;010;0;;070.4610
3;36;006;072;02;05;62;55;036002;2015;01;;;036006;2025;010;0;;070.4610
3;36;006;072;03;01;01;;036006;0915;55;;;036001;0925;010;0;;070.4610
3;36;006;072;03;02;55;;036001;1010;55;;;035002;1025;015;0;;070.4610
3;36;006;072;03;03;55;;035002;1235;01;;;036006;1240;005;0;;070.4610
3;36;006;072;03;04;01;;036006;1245;54;;;020002;1300;015;1;;070.4610
3;36;006;072;03;05;54;;020002;1700;01;;;036006;1720;020;1;;070.4610
3;36;006;072;03;06;01;;036006;1810;55;;;036002;1825;015;0;;070.4610
3;36;006;072;03;07;55;;036002;2015;01;;;036006;2025;010;0;;070.4610
3;36;006;075;01;01;11;;036002;0745;01;;;036006;0805;020;0;;082.0363
3;36;006;075;01;02;01;;036006;1200;33;;;030001;1220;020;0;;082.0363
3;36;006;075;01;03;33;;030001;1230;54;;;031015;1250;020;1;1;082.0363
3;36;006;075;01;04;54;;031015;1410;01;;;036006;1450;040;1;1;082.0363
3;36;006;075;01;05;01;;036006;1730;11;;;036002;1750;020;0;;082.0363
3;36;009;078;01;01;01;;036009;0700;11;;;018006;0730;030;2;1;082.0363
3;36;009;078;01;02;11;;018006;1715;01;;;036009;1800;045;2;1;082.0363
3;36;001;081;01;01;01;;036001;1310;11;;;030002;1350;040;0;;082.0363
3;36;001;081;01;02;11;;030002;2100;01;;;036001;2130;030;0;;082.0363
3;36;004;083;01;01;54;;043002;0730;01;;;036004;0830;060;2;;080.0478
3;36;004;083;01;02;01;;036004;0900;54;;;036001;0905;005;1;;080.0478
3;36;004;083;01;03;54;;036001;1130;54;;;026010;1140;010;1;;080.0478
3;36;004;083;01;04;54;;025010;1200;53;;;037004;1215;015;1;;080.0478
3;36;004;083;01;05;53;;037004;1330;29;;;033003;1345;015;1;;080.0478
3;36;004;083;01;06;29;;033003;1500;54;;;025010;1502;002;1;;080.0478
3;36;004;083;01;07;54;;025010;1530;54;;;026011;1540;010;1;;080.0478
3;36;004;083;01;08;54;;026011;1745;01;;;036004;1800;015;1;;080.0478
3;36;004;083;01;09;01;;036004;1830;54;;;025010;1845;015;1;;080.0478
3;36;004;083;01;10;54;;025010;2030;53;;;037012;2045;015;1;;080.0478
3;36;004;083;01;11;53;;037012;2200;53;;;031001;2205;005;1;;080.0478
3;36;004;083;01;12;53;;031001;2400;53;;;036003;2405;005;1;;080.0478
3;36;004;083;01;13;53;;036003;2630;01;;;036004;2635;005;1;;080.0478
3;36;004;084;01;01;01;;036004;1300;32;;;036006;1301;001;0;;080.0478
3;36;004;084;01;02;32;;036006;1335;01;;;036004;1340;005;0;;080.0478
3;36;004;084;01;03;01;;036004;2000;55;;;030006;2015;015;1;1;080.0478
3;36;004;084;01;04;55;;030006;2400;01;;;036004;2415;015;1;1;080.0478
3;36;005;085;01;01;01;;036005;1000;32;;;036005;1001;001;0;;082.0363
3;36;005;085;01;02;32;;036005;1016;01;;;036005;1017;001;0;;082.0363
3;36;005;085;01;03;01;;036005;1300;25;;;033003;1310;010;0;;082.0363
3;36;005;085;01;04;25;;033003;1800;01;;;036005;1810;010;0;;082.0363
3;36;006;091;01;01;01;;036006;1000;51;;;036006;1010;010;0;;082.0363
3;36;006;091;01;02;51;;036006;1100;01;;;036006;1110;010;0;;082.0363
3;36;006;091;01;03;01;;036006;1330;56;;;037006;1340;010;0;;082.0363
3;36;006;091;01;04;56;;037006;1900;01;;;036006;1910;010;0;;082.0363
3;36;003;092;01;01;01;;036003;0750;71;26;;037012;0800;010;0;;068.7531
3;36;003;092;01;02;73;26;037012;0805;11;;;036001;0810;005;0;;068.7531
3;36;003;092;01;03;11;;036001;1800;01;;;036003;1805;005;0;;068.7531
3;36;003;092;02;01;01;;036003;0730;11;;;020012;0800;030;1;1;068.7531
3;36;003;092;02;02;11;;020012;1830;01;;;036003;1900;030;1;1;068.7531
3;36;003;092;03;01;71;22;036003;0750;26;;;037012;0800;010;0;;068.7531
3;36;003;092;03;02;26;;037012;1800;01;;;036003;1810;010;0;;068.7531
3;36;008;094;01;01;01;;036008;0750;25;;;033003;0755;005;0;;082.0363
3;36;008;094;01;02;25;;033003;1000;51;;;033001;1001;001;0;;082.0363
3;36;008;094;01;03;51;;033001;1100;01;;;036008;1107;007;0;;082.0363
3;36;008;094;01;04;01;;036008;1140;53;;;033001;1150;010;0;;082.0363
3;36;008;094;01;05;53;;033001;1330;29;;;021002;1410;040;2;1;082.0363
3;36;008;094;01;06;29;;021002;1645;32;;;021002;1650;005;0;;082.0363
3;36;008;094;01;07;32;;021002;1700;01;;;036008;1740;040;2;1;082.0363
3;36;005;095;01;01;01;;036005;1330;57;;;037003;1350;020;0;;082.0363
3;36;005;095;01;02;57;;037003;1550;52;;;037002;1645;055;0;;082.0363
3;36;005;095;01;03;52;;037002;1645;01;;;036005;1800;075;0;;082.0363
3;36;008;099;01;01;01;;036008;1000;25;;;033003;1003;003;0;;082.0363
3;36;008;099;01;02;25;;033003;1150;01;;;036008;1153;003;0;;082.0363
3;36;008;099;01;03;01;;036008;1320;29;;;025007;1327;007;0;;082.0363
3;36;008;099;01;04;29;;025007;1800;01;;;036008;1807;007;0;;082.0363
3;36;005;101;01;01;01;;036005;1100;11;;;026001;1140;040;2;1;082.0363
3;36;005;101;01;02;11;;026001;1400;01;;;036005;1435;035;2;1;082.0363
3;36;005;101;01;03;01;;036005;2430;54;;;037006;2435;005;0;;082.0363
3;36;005;101;01;04;54;;037006;2700;01;;;036005;2705;005;0;;082.0363
3;36;003;102;01;01;01;;036003;0720;11;;;022003;0750;030;2;;082.0363
3;36;003;102;01;02;11;;022003;1000;33;;;022003;1003;003;0;;082.0363
3;36;003;102;01;03;33;;022003;1007;11;;;022003;1010;003;0;;082.0363
3;36;003;102;01;04;11;;022003;1300;12;;;022004;1320;020;0;;082.0363
3;36;003;102;01;05;12;;022004;1320;11;;;022003;1340;020;0;;082.0363
3;36;003;102;01;06;11;;022003;1700;01;;;036003;1740;040;2;;082.0363
3;36;003;102;01;07;01;;036003;1805;33;;;037004;1820;015;0;;082.0363
3;36;003;102;01;08;33;;037004;1850;01;;;036003;1905;015;0;;082.0363
3;36;007;104;01;01;01;;036007;1500;33;;;800010;1700;120;2;1;070.4610
3;36;007;104;01;02;33;;800010;1755;33;;;036008;1827;032;2;1;070.4610
3;36;007;104;01;03;33;;036008;1828;01;;;036007;1830;002;0;;070.4610
