,code_emd,CODE_IRIS,AREA,PERCENTAGE,Home,persons_EMD,persons_IRIS
2459,051013,670460103,318559.108381,101.39013285600001,051013,5.0,5.0
2460,051014,670460103,674661.11756,99.089550949,0,0.0,0.0
2461,051015,670460103,86552.4247616,99.9999999997,0,0.0,0.0
2462,051016,670460102,212683.469611,100.180289496,0,0.0,0.0
2464,051017,673450000,2329.6282321,1.08964543026,0,0.0,0.0
2463,051017,670460102,211593.18362,98.96924428940001,0,0.0,0.0
2468,051018,672300000,2102908.27467,96.3565724174,0,0.0,0.0
2466,051018,671800205,61808.8288197,2.83211919509,0,0.0,0.0
2465,051018,670460105,3921.59910981,0.17969012399,0,0.0,0.0
2467,051018,671800503,23335.5510002,1.0692495421400001,0,0.0,0.0
2469,051019,672300000,750518.349705,99.125236555,051019,21.0,21.0
2471,051020,672300000,238818.388953,100.376384376,0,0.0,0.0
2470,051020,670460105,787.096537161,0.33082002145,0,0.0,0.0
2472,051021,672300000,111517.347169,98.07677105030001,0,0.0,0.0
2473,051022,672300000,186710.39589,99.3252729767,0,0.0,0.0
2474,051023,672300000,40899.2912811,103.957486887,0,0.0,0.0
2475,051024,672300000,154921.508142,99.9998859034,0,0.0,0.0
2478,051025,673450000,11724156.593500003,99.3486064261,0,0.0,0.0
2477,051025,671060000,35262.7851895,0.29881113745,0,0.0,0.0
2476,051025,670460102,18513.1304051,0.15687727229,0,0.0,0.0
2479,051025,674490000,23564.1933572,0.19967916267000002,0,0.0,0.0
2480,051026,670460105,1316.26442691,0.19990060799000003,051026,2.0,0.0
2481,051026,673450000,659258.08781,100.12129013100001,051026,2.0,2.0
2482,051027,673450000,630934.184634,100.0,051027,4.0,4.0
2483,051028,673450000,834805.993419,100.00974861799999,051028,7.0,7.0
2485,051029,673450000,386083.810349,98.0154783729,051029,3.0,3.0
2484,051029,672300000,5224.26161985,1.3262884588500001,051029,3.0,0.0
2487,051030,673450000,93882.4603671,94.73693719049999,0,0.0,0.0
2486,051030,670460102,4819.16629452,4.86302822454,0,0.0,0.0
2492,051031,674070000,2155932.7942,97.552375265,0,0.0,0.0
2489,051031,670460102,783.534174688,0.03545361898,0,0.0,0.0
2493,051031,675290000,1846.61159985,0.08355610539,0,0.0,0.0
2488,051031,670460101,32503.2921295,1.47071994067,0,0.0,0.0
2491,051031,671940000,10134.809135,0.45858326689999995,0,0.0,0.0
2490,051031,671060000,6988.26477787,0.31620736504,0,0.0,0.0
2495,051032,673450000,13923.0767909,1.9275046286099997,051032,4.0,0.0
2496,051032,674070000,683870.811424,94.6747744189,051032,4.0,4.0
2494,051032,671060000,23480.4149531,3.2506183212,051032,4.0,0.0
2498,051033,674070000,51588.7318638,93.3776210327,051033,4.0,4.0
2497,051033,670460102,3313.96565775,5.99840736775,051033,4.0,0.0
2501,051034,674490000,6294106.34214,98.4367406619,051034,31.0,31.0
2499,051034,671800205,5587.29294082,0.08738252523,051034,31.0,0.0
2502,051034,674500000,57614.4038491,0.90106105963,051034,31.0,0.0
2503,051034,674720000,29893.4594457,0.46751906545,051034,31.0,0.0
2500,051034,673450000,7196.41594207,0.1125484209,051034,31.0,0.0
2506,051035,674500000,600468.495414,97.80037274610001,0,0.0,0.0
2504,051035,671800205,592.787012027,0.09654926308,0,0.0,0.0
2505,051035,674490000,11543.7659647,1.8801729364099997,0,0.0,0.0
2508,052001,672130000,10123.448568,0.23509466277,052001,3.0,0.0
2507,052001,670120000,4214425.61358,97.8706970976,052001,3.0,3.0
2510,052001,673510000,4295.28649483,0.09974851189999999,052001,3.0,0.0
2509,052001,673490000,78621.4481503,1.82580893408,052001,3.0,0.0
2511,052001,674940000,387.02132872,0.008987712850000001,052001,3.0,0.0
2515,052002,674870000,16172.6688705,0.75921711233,052002,4.0,0.0
2514,052002,671770000,2693.60427493,0.12644978239,052002,4.0,0.0
2513,052002,671100000,9990.36624424,0.46899229013000004,052002,4.0,0.0
2516,052002,675110000,7190.16837828,0.33753852979000004,052002,4.0,0.0
2512,052002,670370000,2093204.24064,98.26433050799999,052002,4.0,4.0
2517,052003,670370000,119566.435043,102.421361735,0,0.0,0.0
2519,052004,670790000,5233.89455641,0.11813896129000001,052004,2.0,0.0
2518,052004,670690000,4411780.26151,99.5822770051,052004,2.0,2.0
2523,052004,674940000,744.970586605,0.01681540397,052004,2.0,0.0
2520,052004,671840000,6314.49025492,0.1425300628,052004,2.0,0.0
2522,052004,674840000,3363.62421605,0.07592340021,052004,2.0,0.0
2521,052004,673300000,909.897420304,0.02053811649,052004,2.0,0.0
2527,052005,672210000,19344.8515204,0.182533503,0,0.0,0.0
2530,052005,674160000,37051.2047566,0.34960651868000003,0,0.0,0.0
2526,052005,671040000,57587.6081163,0.5433832266699999,0,0.0,0.0
2531,052005,674790000,956.818396432,0.00902831502,0,0.0,0.0
2524,052005,670740000,10447813.7381,98.5831314468,0,0.0,0.0
2528,052005,673440000,4035.60688695,0.03807904449,0,0.0,0.0
2532,052005,675440102,13785.3004148,0.13007487660999997,0,0.0,0.0
2525,052005,670750000,6981.16261799,0.06587262075,0,0.0,0.0
2529,052005,674000000,4106.2877975,0.03874597307,0,0.0,0.0
2533,052006,670740000,33440.6607025,0.46950711541,052006,3.0,0.0
2537,052006,675440102,8610.35433167,0.12088943639000001,052006,3.0,0.0
2535,052006,672630000,27769.6787617,0.38988648840999995,052006,3.0,0.0
2536,052006,675370000,6391.2751041,0.08973354817,052006,3.0,0.0
2534,052006,670750000,7051344.19492,99.0009229237,052006,3.0,3.0
2538,052007,670690000,974.57530735,0.03805778459,052007,2.0,0.0
2542,052007,674660000,8120.82248766,0.31712327472,052007,2.0,0.0
2541,052007,673300000,5435.46527769,0.21225837051,052007,2.0,0.0
2540,052007,671130000,22544.9546526,0.88039479481,052007,2.0,0.0
2539,052007,670790000,2523331.23922,98.53768716,052007,2.0,2.0
2546,052008,672320000,36578.5860267,1.1378305767399999,0,0.0,0.0
2545,052008,672130000,3221.85093998,0.10022039972999999,0,0.0,0.0
2543,052008,670740000,13739.3796409,0.42738355850000004,0,0.0,0.0
2544,052008,671040000,3153907.28917,98.10691280420001,0,0.0,0.0
2547,052008,674740000,5519.83761131,0.17170264614,0,0.0,0.0
2548,052009,671040000,1617086.26365,100.0,0,0.0,0.0
2549,052010,670740000,22401.0260562,1.23531021357,0,0.0,0.0
2550,052010,671040000,1793285.40192,98.89117432729999,0,0.0,0.0
2551,052011,671040000,504431.684979,99.7540386035,0,0.0,0.0
2554,052012,672350000,7953.26734331,0.05242971563999999,0,0.0,0.0
2552,052012,670690000,10765.0958112,0.07096591725,0,0.0,0.0
2556,052012,674040000,14637.869374,0.09649610602,0,0.0,0.0
2555,052012,673300000,8462.56948703,0.055787149179999995,0,0.0,0.0
2557,052012,674840000,9479.46335433,0.0624907408,0,0.0,0.0
2553,052012,671840000,15130605.0108,99.7443294525,0,0.0,0.0
2558,052013,671840000,2879330.95035,99.458052556,052013,6.0,6.0
2559,052013,674040000,16160.4872716,0.5582166899600001,052013,6.0,0.0
2560,052014,671840000,874041.502413,100.0,0,0.0,0.0
2563,052015,673390000,11667.7507907,0.19066658265,0,0.0,0.0
2566,052015,674550000,13996.8268776,0.2287267869,0,0.0,0.0
2567,052015,674740000,8482.68482035,0.13861836402,0,0.0,0.0
2564,052015,673490000,12493.5549427,0.20416132199,0,0.0,0.0
2565,052015,673940000,11923.6828497,0.19484885324999998,0,0.0,0.0
2561,052015,672060000,6060001.11482,99.02848665200001,0,0.0,0.0
2562,052015,672130000,980.450818695,0.016021871769999998,0,0.0,0.0
2568,052016,672060000,561816.293891,100.14066615,052016,2.0,2.0
2570,052017,673490000,3680.80258565,0.7574860993100001,0,0.0,0.0
2569,052017,672060000,478531.896863,98.4788647356,0,0.0,0.0
2573,052018,674040000,1120.92522518,0.1017883623,0,0.0,0.0
2572,052018,673490000,7612.04208419,0.69123013747,0,0.0,0.0
2571,052018,672060000,1096196.60139,99.542819008,0,0.0,0.0
2576,052019,674740000,14719.6280354,1.32050710966,052019,3.0,0.0
2575,052019,674550000,4851.27776966,0.43521118675,052019,3.0,0.0
2574,052019,672060000,1095656.63484,98.2920473652,052019,3.0,3.0
2578,052020,671040000,6171.65385955,0.14571010174000001,0,0.0,0.0
2581,052020,672210000,12686.2638272,0.29951725015999997,0,0.0,0.0
2580,052020,672130000,4195071.93688,99.0438499368,0,0.0,0.0
2579,052020,672060000,803.793900193,0.018977229380000002,0,0.0,0.0
2577,052020,670120000,8150.18666284,0.19242241300000001,0,0.0,0.0
2583,052020,674550000,9978.84976823,0.23559636494000002,0,0.0,0.0
2582,052020,673510000,4207.44216366,0.09933590569,0,0.0,0.0
2584,052021,672130000,889768.789331,99.7248680809,0,0.0,0.0
2585,052021,674550000,443.374940395,0.04969325511,0,0.0,0.0
2587,052022,672210000,5895.05962166,3.9875427170199997,0,0.0,0.0
2586,052022,672130000,141278.043976,95.56344998819999,0,0.0,0.0
2588,052023,672130000,193739.221039,94.2942042935,0,0.0,0.0
2589,052023,674550000,11578.6996345,5.63543232462,0,0.0,0.0
2591,052024,672130000,17956.1529475999,0.40272032998,0,0.0,0.0
2593,052024,674000000,12047.7562223,0.27020689651999996,0,0.0,0.0
2590,052024,670740000,14086.0985777,0.31592280841,0,0.0,0.0
2592,052024,672210000,4417934.18695,99.08536192540001,0,0.0,0.0
2596,052025,672320000,2339656.2716,97.7572276698,0,0.0,0.0
2597,052025,672880000,5393.91916731,0.22537267139000003,0,0.0,0.0
2598,052025,673940000,4931.04617288,0.20603257377,0,0.0,0.0
2594,052025,671040000,42708.6121068,1.78448243354,0,0.0,0.0
2595,052025,672130000,3755.91736988,0.15693248359,0,0.0,0.0
2600,052026,672570000,8676.54075538,0.14701601336,052026,1.0,0.0
2603,052026,674740000,46907.932298,0.7948118260100001,052026,1.0,0.0
2601,052026,672710000,18301.8725636,0.3101084196,052026,1.0,0.0
2602,052026,672900000,14995.7628211,0.25408942680999996,052026,1.0,0.0
2599,052026,672540000,5808476.71716,98.4193026578,052026,1.0,1.0
2604,052027,672540000,488529.370166,100.0,0,0.0,0.0
2605,052028,672540000,448167.915118,99.88725611,052028,7.0,7.0
2606,052029,672540000,147100.749654,99.5965209696,0,0.0,0.0
2607,052030,672540000,203084.117457,100.26223385200001,0,0.0,0.0
2610,052031,672630000,5183.08182868,0.05643011908,0,0.0,0.0
2614,052031,674740000,4887.69015365,0.053214081219999994,0,0.0,0.0
2612,052031,672900000,828.313292112,0.0090181516,0,0.0,0.0
2611,052031,672710000,786.520671259,0.008563139959999999,0,0.0,0.0
2613,052031,673790000,20013.5650729,0.2178950473,0,0.0,0.0
2608,052031,672540000,3171.02077425,0.03452407,0,0.0,0.0
2609,052031,672570000,9146734.93069,99.583868897,0,0.0,0.0
2615,052032,672570000,1282614.50665,100.03197315799999,0,0.0,0.0
2618,052033,671600000,19348.917609,0.046492966,0,0.0,0.0
2623,052033,675360000,3584.30070248,0.00861261462,0,0.0,0.0
2621,052033,672630000,41481605.0449,99.67497366229999,0,0.0,0.0
2620,052033,672590000,18581.1361639,0.044648085719999994,0,0.0,0.0
2616,052033,670750000,13305.010818,0.031970233589999994,0,0.0,0.0
2622,052033,673340000,3751.42336885,0.00901418894,0,0.0,0.0
2624,052033,675370000,68390.455666,0.16433348854000002,0,0.0,0.0
2617,052033,670830000,445.678520162,0.00107090829,0,0.0,0.0
2619,052033,672570000,858.4965074339999,0.0020628569399999998,0,0.0,0.0
2625,052034,672630000,1700930.79558,100.0,052034,5.0,5.0
2626,052035,672630000,1071129.58008,99.9999999998,0,0.0,0.0
2628,052036,672590000,22645.5057157,0.8673136578,0,0.0,0.0
2629,052036,672630000,2553023.83002,97.7797742418,0,0.0,0.0
2627,052036,671600000,30099.771452,1.15280900347,0,0.0,0.0
2632,052037,672630000,1035590.52902,98.4372649367,0,0.0,0.0
2630,052037,670750000,12139.6278583,1.1539230325399998,0,0.0,0.0
2631,052037,672570000,4753.31282501,0.45182251167,0,0.0,0.0
2633,052038,672630000,625842.226098,99.9999999998,0,0.0,0.0
2634,052039,672630000,270058.554246,100.0,0,0.0,0.0
2635,052040,672540000,4156.58668563,0.15340992093,0,0.0,0.0
2637,052040,672710000,2663253.53968,98.29447713389999,0,0.0,0.0
2638,052040,674740000,39858.9068747,1.4710992971599999,0,0.0,0.0
2636,052040,672570000,4771.84790637,0.17611777772,0,0.0,0.0
2639,052041,672320000,10170.6983758,0.56500096131,0,0.0,0.0
2641,052041,673940000,22737.0976646,1.26308750523,0,0.0,0.0
2640,052041,672880000,1717965.14432,95.436116791,0,0.0,0.0
2642,052041,674740000,45172.5279917,2.50941683619,0,0.0,0.0
2643,052042,670930000,28692.9514288,1.19512285835,0,0.0,0.0
2645,052042,672900000,2316241.11194,96.4764013631,0,0.0,0.0
2646,052042,673790000,13391.7714328,0.55779595184,0,0.0,0.0
2647,052042,674870000,5867.46618419,0.24439252875999998,0,0.0,0.0
2644,052042,672540000,36568.105124599904,1.5231398704199999,0,0.0,0.0
2648,052043,672900000,425033.022344,99.9199036035,052043,2.0,2.0
2649,052044,672540000,2123.67761234,0.50099213585,0,0.0,0.0
2650,052044,672900000,423469.257997,99.89970549190001,0,0.0,0.0
2651,052045,672900000,447839.28289,98.35857458,0,0.0,0.0
2652,052045,674870000,7594.40805958,1.66795361653,0,0.0,0.0
2653,052046,672900000,49639.3810994,97.734369247,0,0.0,0.0
2654,052047,672900000,21506.1246604,99.9093681419,0,0.0,0.0
2656,052048,673270000,9097486.5452,99.0375777475,0,0.0,0.0
2659,052048,674430000,8107.34566042,0.08825864947999999,0,0.0,0.0
2657,052048,673460000,9423.97309387,0.10259179427000001,0,0.0,0.0
2655,052048,673150000,18760.6239952,0.20423297668999998,0,0.0,0.0
2658,052048,674320000,15334.8820789,0.16693946934,0,0.0,0.0
2661,052049,674320000,1140.33942972,0.06705441106,0,0.0,0.0
2660,052049,673270000,1698786.21424,99.8922830656,0,0.0,0.0
2663,052050,674430000,29577.896454,10.0294210687,0,0.0,0.0
2662,052050,673270000,265659.304992,90.0810858784,0,0.0,0.0
2665,052051,673340000,8248243.00087,99.1841695718,0,0.0,0.0
2664,052051,672630000,25156.1059817,0.30249926938,0,0.0,0.0
2666,052051,673530000,3425.2159147,0.041187825830000004,0,0.0,0.0
2673,052052,674870000,17239.6254019,0.07999717162,052052,4.0,0.0
2670,052052,673390000,21313710.8236,98.9021827879,052052,4.0,4.0
2668,052052,672060000,7751.696744,0.03597026039,052052,4.0,0.0
2672,052052,674740000,44831.8511547,0.20803359745000002,052052,4.0,0.0
2669,052052,672640000,61227.1282087,0.28411273268000004,052052,4.0,0.0
2667,052052,671800205,60864.3336264,0.28242925408,052052,4.0,0.0
2671,052052,674040000,44736.5853232,0.20759153465,052052,4.0,0.0
2674,052053,673390000,1004504.83676,100.0,052053,3.0,3.0
2675,052054,673390000,1112157.65783,99.9999999999,052054,11.0,11.0
2676,052055,671800205,9549.6267039,2.26035293105,0,0.0,0.0
2677,052055,673390000,412573.02951,97.6541476897,0,0.0,0.0
2679,052056,673390000,1604233.36646,99.2366908333,0,0.0,0.0
2678,052056,671800205,13300.7119668,0.8227722156300001,0,0.0,0.0
2680,052057,673390000,558596.659302,99.99999999959999,052057,3.0,3.0
2681,052058,673390000,440649.675702,99.8497075675,0,0.0,0.0
2682,052059,673390000,380887.66875,100.0,0,0.0,0.0
2683,052060,673390000,93529.869502,100.000000001,0,0.0,0.0
2684,052061,673390000,279677.781116,100.0,0,0.0,0.0
2685,052062,673390000,467414.041688,100.0,0,0.0,0.0
2687,052063,673440000,3006671.83103,97.8221398129,0,0.0,0.0
2689,052063,674790000,12485.3886628,0.40621241826,0,0.0,0.0
2686,052063,670740000,8705.70974091,0.28324047429,0,0.0,0.0
2690,052063,675440102,6499.30232049,0.21145495618000001,0,0.0,0.0
2688,052063,674160000,41221.7754931,1.3411514499200001,0,0.0,0.0
2694,052064,674840000,12097.4949331,0.37670321717,0,0.0,0.0
2691,052064,670120000,9295.35698562,0.28944760055999996,0,0.0,0.0
2692,052064,672060000,18448.7024238,0.57447311151,0,0.0,0.0
2693,052064,673490000,3169687.07956,98.70070844370001,0,0.0,0.0
2695,052065,671840000,3060.71012725,0.21118055354,052065,6.0,0.0
2697,052065,674040000,743.2989582289999,0.05128557717,052065,6.0,0.0
2696,052065,673490000,1444315.90304,99.6538120906,052065,6.0,6.0
2698,052065,674840000,196.594524861,0.01356447976,052065,6.0,0.0
2700,052066,673490000,243346.200527,98.39952969379999,0,0.0,0.0
2699,052066,672060000,1172.118442,0.47395810244,0,0.0,0.0
2706,052067,674660000,10843.5703115,0.07714997412,0,0.0,0.0
2701,052067,670120000,1942.55465127,0.01382091293,0,0.0,0.0
2707,052067,674940000,13277.8276227,0.09446925947999998,0,0.0,0.0
2705,052067,674510000,7358.94346154,0.052357506,0,0.0,0.0
2702,052067,672130000,23947.4261464,0.17038145688,0,0.0,0.0
2703,052067,673510000,13929290.898099998,99.1042988086,0,0.0,0.0
2704,052067,674000000,13715.7971191,0.09758533051000001,0,0.0,0.0
2708,052067,675440202,51543.346809,0.36672126967,0,0.0,0.0
2709,052068,673510000,1395011.15402,99.9999999998,0,0.0,0.0
2710,052069,673510000,1163649.0131,100.0,0,0.0,0.0
2711,052070,670120000,1070.15055752,0.19785946487999997,052070,4.0,0.0
2712,052070,673510000,539696.950863,99.7842304931,052070,4.0,4.0
2713,052071,670830000,19944.3802341,0.21770359566999997,052071,3.0,0.0
2716,052071,673530000,9060187.18658,98.89679723129998,052071,3.0,3.0
2715,052071,673340000,19703.9306305,0.21507895942,052071,3.0,0.0
2714,052071,672630000,1765.09724392,0.01926698209,052071,3.0,0.0
2717,052072,670930000,11313.6813035,0.22370862704999997,0,0.0,0.0
2719,052072,672570000,39450.1642273,0.78005927862,0,0.0,0.0
2718,052072,671600000,25969.8100953,0.51350841563,0,0.0,0.0
2720,052072,673790000,4975263.08808,98.3772871784,0,0.0,0.0
2721,052073,673790000,744509.003538,100.0,0,0.0,0.0
2722,052074,673790000,844587.183271,99.9999999997,0,0.0,0.0
2723,052075,673790000,468091.739606,100.07631586299999,0,0.0,0.0
2724,052076,672900000,5643.53066274,1.72206420055,0,0.0,0.0
2725,052076,673790000,322051.826005,98.2707374916,0,0.0,0.0
2727,052077,673790000,109528.595955,98.6561365094,0,0.0,0.0
2726,052077,672900000,1450.33518,1.3063662896,0,0.0,0.0
2731,052078,674550000,13701.6650779,0.41721078564999997,0,0.0,0.0
2728,052078,672060000,6582.62459417,0.20043855714000003,0,0.0,0.0
2730,052078,673940000,3229945.09634,98.3506693233,0,0.0,0.0
2732,052078,674740000,20581.3431437,0.62669451442,0,0.0,0.0
2729,052078,672880000,14926.6909933,0.45451238525,0,0.0,0.0
2733,052079,670740000,13245.0618874,0.19086201272999997,0,0.0,0.0
2737,052079,674790000,19307.8673289,0.27822734625,0,0.0,0.0
2735,052079,673510000,31541.9176483,0.45452063107,0,0.0,0.0
2736,052079,674000000,6805689.404150002,98.0703290565,0,0.0,0.0
2738,052079,675440202,55754.4385863,0.80342428427,0,0.0,0.0
2734,052079,672210000,11151.5281548,0.16069408559,0,0.0,0.0
2739,052080,674000000,538126.51089,99.9999999998,0,0.0,0.0
2740,052081,674000000,867855.620349,97.3800138128,0,0.0,0.0
2741,052081,675440202,22956.210446,2.57586174233,0,0.0,0.0
2742,052082,674000000,1665787.916,100.0,0,0.0,0.0
2748,052083,674040000,12133692.3426,98.93961793700001,052083,1.0,1.0
2747,052083,673490000,1678.88409099,0.013689827119999998,052083,1.0,0.0
2743,052083,671840000,61542.7538828,0.50182717544,052083,1.0,0.0
2745,052083,672640000,7592.71930367,0.061911965939999994,052083,1.0,0.0
2746,052083,673390000,45517.9346406,0.37115883075000006,052083,1.0,0.0
2744,052083,672060000,5081.138697,0.041432229130000005,052083,1.0,0.0
2752,052084,675440102,15524.1953737,1.21965938478,0,0.0,0.0
2750,052084,673440000,14267.1716354,1.12090123581,0,0.0,0.0
2751,052084,674160000,1229431.14894,96.5903354506,0,0.0,0.0
2749,052084,670740000,10252.2444145,0.80546822648,0,0.0,0.0
2755,052085,675440102,23881.0150043,1.22826796254,0,0.0,0.0
2753,052085,673440000,22239.6849807,1.1438497297399999,0,0.0,0.0
2754,052085,674160000,1893905.81598,97.4089182311,0,0.0,0.0
2756,052086,674160000,68678.7194786,99.6013262177,0,0.0,0.0
2757,052086,675440102,488.727709774,0.7087774557,0,0.0,0.0
2761,052087,674660000,1855.7863578,0.02093908529,0,0.0,0.0
2758,052087,673270000,18061.1289661,0.20378612996,0,0.0,0.0
2759,052087,674320000,8821116.48232,99.52983521979999,0,0.0,0.0
2762,052087,675440202,1112.51383637,0.012552642179999999,0,0.0,0.0
2760,052087,674510000,3959.93971289,0.044680528580000003,0,0.0,0.0
2763,052088,673510000,6692.04885132,0.12418801045999998,0,0.0,0.0
2766,052088,675440202,2821.81898931,0.052366038260000004,0,0.0,0.0
2764,052088,674510000,5376081.39105,99.76688258909999,0,0.0,0.0
2765,052088,674660000,4728.71050271,0.08775326696,0,0.0,0.0
2767,052089,674510000,1284399.2552,100.108598907,052089,5.0,5.0
2768,052090,674510000,592326.257079,96.73590390209999,0,0.0,0.0
2769,052090,675440202,20247.8421792,3.30678117315,0,0.0,0.0
2770,052091,674320000,26542.6680225,1.33295097468,052091,5.0,0.0
2772,052091,675440202,131064.713092,6.58196217931,052091,5.0,0.0
2771,052091,674510000,1829115.58514,91.8566814741,052091,5.0,5.0
2774,052092,672320000,3418.30192789,0.06229174852999999,052092,7.0,0.0
2773,052092,672130000,19577.9472981,0.35676911975000003,052092,7.0,0.0
2776,052092,674550000,5459722.51579,99.49257531299999,052092,7.0,7.0
2775,052092,673940000,5069.2542786,0.09237706891000001,052092,7.0,0.0
2777,052093,673460000,13987.8789133,0.21772981091,052093,1.0,0.0
2779,052093,674320000,2592.20874134,0.04034929975,052093,1.0,0.0
2780,052093,674660000,6394431.38164,99.53319901020001,052093,1.0,1.0
2778,052093,673510000,15410.5607966,0.23987471647,052093,1.0,0.0
2781,052094,674660000,865145.373936,99.9999999995,052094,2.0,2.0
2783,052095,674940000,14500.9097566,2.01743822696,0,0.0,0.0
2782,052095,674660000,705449.977302,98.14568708459998,0,0.0,0.0
2786,052096,672060000,41011.5574434,0.33179585676,0,0.0,0.0
2790,052096,673390000,64535.1772448,0.52210902876,0,0.0,0.0
2789,052096,672880000,53855.1097852,0.4357040650399999,0,0.0,0.0
2787,052096,672540000,35721.558447,0.28899817096999997,0,0.0,0.0
2788,052096,672710000,46761.9012804,0.37831787101,0,0.0,0.0
2793,052096,674870000,11495.7882135,0.0930043904,0,0.0,0.0
2792,052096,674740000,12103018.6324,97.9170674516,0,0.0,0.0
2784,052096,670740000,3447.28286205,0.02788955704,0,0.0,0.0
2785,052096,671040000,3198.57903013,0.025877468109999996,0,0.0,0.0
2791,052096,673940000,1792.88240478,0.01450495886,0,0.0,0.0
2794,052097,674740000,327559.312061,99.9999999999,052097,7.0,7.0
2795,052098,673940000,14969.6518226,2.21418060118,052098,2.0,0.0
2796,052098,674740000,662813.586923,98.0376166234,052098,2.0,2.0
2797,052099,674740000,682524.353862,100.0,052099,7.0,7.0
2798,052100,674740000,853744.840745,99.9999999999,0,0.0,0.0
2799,052101,672540000,6861.72039685,4.08453825275,0,0.0,0.0
2800,052101,674740000,161481.21397,96.124026835,0,0.0,0.0
2801,052102,674740000,171101.251987,99.99999999959999,0,0.0,0.0
2802,052103,674740000,65896.1035323,101.104089301,0,0.0,0.0
2805,052104,674000000,28967.8073602,0.5287647892,052104,8.0,0.0
2807,052104,675440102,5883.63952511,0.10739720044000002,052104,8.0,0.0
2806,052104,674790000,5390880.60929,98.4026099576,052104,8.0,8.0
2804,052104,673440000,41088.7731223,0.75001522167,052104,8.0,0.0
2803,052104,670740000,8500.86148606,0.1551707444,052104,8.0,0.0
2812,052105,674840000,3204902.28461,97.7976742102,0,0.0,0.0
2810,052105,671840000,10023.9051963,0.30587972039,0,0.0,0.0
2813,052105,674940000,24797.7343728,0.7567034910799999,0,0.0,0.0
2808,052105,670120000,2584.21233692,0.07885730477000001,0,0.0,0.0
2811,052105,673490000,18946.7902796,0.5781617842100001,0,0.0,0.0
2809,052105,670690000,19513.5776754,0.59545731592,0,0.0,0.0
2815,052106,671770000,2940.75729848,0.03633410649,0,0.0,0.0
2819,052106,674740000,572.020068799,0.0070675122,0,0.0,0.0
2820,052106,674870000,8025989.37256,99.1639645638,0,0.0,0.0
2814,052106,670930000,5116.30346578,0.06321375621,0,0.0,0.0
2816,052106,671800205,15591.0526902,0.19263302314,0,0.0,0.0
2818,052106,673390000,31247.915289,0.38607915119,0,0.0,0.0
2817,052106,672540000,15657.6775052,0.19345619651,0,0.0,0.0
2821,052107,674870000,415480.950829,99.9731334727,0,0.0,0.0
2822,052108,674870000,1044391.75256,100.0,052108,2.0,2.0
2823,052109,674870000,601130.947808,100.0,0,0.0,0.0
2824,052110,674870000,213344.587687,100.0,0,0.0,0.0
2825,052111,674870000,69799.8059238,99.9999999983,0,0.0,0.0
2830,052112,674940000,3943742.47434,98.1232918148,0,0.0,0.0
2827,052112,673510000,28963.4941919,0.72063361415,0,0.0,0.0
2829,052112,674840000,17311.3651161,0.43071984087,0,0.0,0.0
2826,052112,670690000,16909.1325947,0.42071199189999997,0,0.0,0.0
2828,052112,674660000,9846.14503172,0.24497952604000003,0,0.0,0.0
2831,052113,672630000,41623.1039369,0.27862214344999997,0,0.0,0.0
2832,052113,675370000,14845819.4662,99.3768760565,0,0.0,0.0
2833,052114,675370000,881198.286999,99.9999999995,0,0.0,0.0
2834,052115,675370000,627179.184013,100.0,0,0.0,0.0
2846,052116,675440201,1187457.00987,3.3252149537,0,0.0,0.0
2838,052116,673510000,27640.3178456,0.07740069532,0,0.0,0.0
2841,052116,674320000,4277.71180732,0.01197880104,0,0.0,0.0
2839,052116,674000000,26898.8801888,0.07532446051,0,0.0,0.0
2847,052116,675440202,23676276.595399994,66.3002604128,0,0.0,0.0
2845,052116,675440103,447371.071412,1.25276533311,0,0.0,0.0
2844,052116,675440102,10177159.3939,28.4989202317,0,0.0,0.0
2842,052116,674510000,26260.8995556,0.07353793457,0,0.0,0.0
2840,052116,674160000,40181.7969042,0.11252037827,0,0.0,0.0
2837,052116,673440000,2889.8828057,0.00809248793,0,0.0,0.0
2836,052116,670750000,4794.03735679,0.013424658390000002,0,0.0,0.0
2843,052116,674790000,3453.28349725,0.00967016897,0,0.0,0.0
2835,052116,670740000,14658.2232926,0.04104716456,0,0.0,0.0
2848,052117,675440201,1202284.95634,98.4354428086,052117,6.0,6.0
2850,052118,675440201,298013.750206,10.6334868961,052118,1.0,0.0
2849,052118,675440102,2482381.12561,88.5743263593,052118,1.0,1.0
2851,052119,675440102,147769.08486,99.9999999992,0,0.0,0.0
2852,052120,675440101,139666.335287,13.558149022,052120,4.0,1.0
2853,052120,675440102,890337.598755,86.42977435510001,052120,4.0,3.0
2854,052121,675440101,24767.5269592,2.7769900243700003,052121,23.0,0.0
2856,052121,675440103,293119.200212,32.8651744795,052121,23.0,8.0
2855,052121,675440102,567881.662499,63.6721508117,052121,23.0,15.0
2857,052121,675440202,452.33207397900003,0.05071647481000001,052121,23.0,0.0
2859,052122,675440102,26960.6952732,6.54972881875,052122,3.0,0.0
2860,052122,675440103,20980.8384323,5.0970051302099995,052122,3.0,0.0
2858,052122,675440101,361912.689334,87.9216929378,052122,3.0,3.0
2863,052123,675440103,142948.976263,27.0861383425,052123,13.0,4.0
2862,052123,675440102,374990.805798,71.0536941818,052123,13.0,9.0
2861,052123,675440101,10212.3782658,1.93505331583,052123,13.0,0.0
